reservation_id,lead_id,customer_id,project_id,unit_id,reservation_date,deposit_eur,financing_ratio,status,cancel_date
RES_0001791,LEAD_0004232,CUS_002210,PRJ_0008,PRJ_0008_U007,2025-03-17,14869.58,0.351,converted,
RES_0001792,LEAD_0004867,CUS_001710,PRJ_0012,PRJ_0012_U110,2021-06-05,14644.49,0.65,converted,
RES_0001793,LEAD_0008846,CUS_004150,PRJ_0011,PRJ_0011_U055,2021-03-27,42606.0,0.57,converted,
RES_0001794,LEAD_0004241,CUS_006481,PRJ_0019,PRJ_0019_U034,2022-05-29,11237.36,0.799,converted,
RES_0001795,LEAD_0004528,CUS_005290,PRJ_0016,PRJ_0016_U014,2022-07-09,26603.62,0.707,converted,
RES_0001796,LEAD_0007407,CUS_002806,PRJ_0007,PRJ_0007_U073,2025-05-21,23700.62,0.635,converted,
RES_0001797,LEAD_0001004,CUS_002174,PRJ_0024,PRJ_0024_U055,2022-04-23,16936.05,0.486,converted,
RES_0001798,LEAD_0008142,CUS_000552,PRJ_0018,PRJ_0018_U022,2023-03-19,22398.7,0.674,converted,
RES_0001799,LEAD_0005870,CUS_006037,PRJ_0019,PRJ_0019_U102,2021-04-14,17968.76,0.482,converted,
RES_0001800,LEAD_0005381,CUS_000131,PRJ_0011,PRJ_0011_U020,2025-02-20,8636.84,0.608,converted,
RES_0001801,LEAD_0001269,CUS_004393,PRJ_0008,PRJ_0008_U012,2022-09-08,20748.71,0.581,converted,
RES_0001802,LEAD_0005847,CUS_000147,PRJ_0026,PRJ_0026_U043,2025-04-18,28570.89,0.275,converted,
RES_0001803,LEAD_0005639,CUS_000708,PRJ_0016,PRJ_0016_U033,2021-06-15,26978.67,0.309,converted,
RES_0001804,LEAD_0008494,CUS_000664,PRJ_0018,PRJ_0018_U004,2023-05-25,27870.06,0.649,converted,
RES_0001805,LEAD_0009678,CUS_004328,PRJ_0017,PRJ_0017_U091,2022-09-09,21054.5,0.463,converted,
RES_0001806,LEAD_0004857,CUS_001219,PRJ_0012,PRJ_0012_U047,2023-05-13,14056.85,0.643,converted,
RES_0001807,LEAD_0006718,CUS_001554,PRJ_0014,PRJ_0014_U057,2024-03-25,29347.27,0.627,converted,
RES_0001808,LEAD_0006667,CUS_003164,PRJ_0006,PRJ_0006_U043,2022-12-30,17660.36,0.849,converted,
RES_0001809,LEAD_0006804,CUS_002291,PRJ_0019,PRJ_0019_U042,2025-10-20,19619.48,0.523,converted,
RES_0001810,LEAD_0000897,CUS_005574,PRJ_0012,PRJ_0012_U024,2021-10-26,16541.82,0.533,converted,
RES_0001811,LEAD_0008863,CUS_005963,PRJ_0018,PRJ_0018_U074,2024-07-29,14804.59,0.717,converted,
RES_0001812,LEAD_0008166,CUS_001842,PRJ_0024,PRJ_0024_U046,2021-04-05,11387.69,0.188,converted,
RES_0001813,LEAD_0003269,CUS_004586,PRJ_0014,PRJ_0014_U082,2024-04-08,24406.94,0.664,converted,
RES_0001814,LEAD_0004966,CUS_005382,PRJ_0007,PRJ_0007_U050,2022-05-02,18941.71,0.664,converted,
RES_0001815,LEAD_0006474,CUS_003150,PRJ_0016,PRJ_0016_U058,2025-07-27,12214.2,0.421,converted,
RES_0001816,LEAD_0004669,CUS_002470,PRJ_0012,PRJ_0012_U053,2024-12-25,8248.0,0.547,converted,
RES_0001817,LEAD_0001009,CUS_002681,PRJ_0019,PRJ_0019_U076,2024-11-16,22277.45,0.486,converted,
RES_0001818,LEAD_0000984,CUS_004205,PRJ_0024,PRJ_0024_U018,2022-07-09,20205.93,0.592,converted,
RES_0001819,LEAD_0004948,CUS_004985,PRJ_0017,PRJ_0017_U038,2024-03-05,7145.05,0.589,converted,
RES_0001820,LEAD_0006378,CUS_003792,PRJ_0007,PRJ_0007_U032,2021-03-21,8648.11,0.474,converted,
RES_0001821,LEAD_0009981,CUS_000874,PRJ_0008,PRJ_0008_U065,2022-04-29,20061.63,0.735,cancelled,2022-05-09
RES_0001822,LEAD_0006071,CUS_002275,PRJ_0016,PRJ_0016_U056,2023-09-07,9882.69,0.669,converted,
RES_0001823,LEAD_0001187,CUS_000772,PRJ_0006,PRJ_0006_U068,2022-08-26,11505.0,0.308,converted,
RES_0001824,LEAD_0001978,CUS_006386,PRJ_0006,PRJ_0006_U017,2023-08-29,16000.4,0.672,converted,
RES_0001825,LEAD_0000916,CUS_005385,PRJ_0006,PRJ_0006_U035,2024-06-05,24300.94,0.342,converted,
RES_0001826,LEAD_0001306,CUS_002222,PRJ_0026,PRJ_0026_U013,2025-10-20,5695.98,0.497,converted,
RES_0001827,LEAD_0003050,CUS_004352,PRJ_0026,PRJ_0026_U062,2025-05-16,14722.55,0.491,converted,
RES_0001828,LEAD_0001274,CUS_005684,PRJ_0016,PRJ_0016_U017,2024-08-21,16672.77,0.716,converted,
RES_0001829,LEAD_0002797,CUS_005743,PRJ_0014,PRJ_0014_U093,2025-01-03,6213.31,0.751,converted,
RES_0001830,LEAD_0008835,CUS_003370,PRJ_0004,PRJ_0004_U089,2021-08-22,16352.26,0.402,converted,
RES_0001831,LEAD_0004993,CUS_000650,PRJ_0014,PRJ_0014_U018,2025-01-23,14860.39,0.563,converted,
RES_0001832,LEAD_0009855,CUS_003961,PRJ_0017,PRJ_0017_U081,2023-10-06,9383.42,0.66,converted,
RES_0001833,LEAD_0005073,CUS_000213,PRJ_0007,PRJ_0007_U008,2021-08-13,48247.13,0.311,converted,
RES_0001834,LEAD_0007135,CUS_001920,PRJ_0017,PRJ_0017_U029,2023-12-22,19194.95,0.788,converted,
RES_0001835,LEAD_0003290,CUS_002606,PRJ_0017,PRJ_0017_U063,2025-05-29,11583.6,0.736,converted,
RES_0001836,LEAD_0006282,CUS_000860,PRJ_0027,PRJ_0027_U069,2024-04-08,10928.89,0.801,converted,
RES_0001837,LEAD_0004764,CUS_001230,PRJ_0019,PRJ_0019_U050,2025-01-24,15243.61,0.788,converted,
RES_0001838,LEAD_0005688,CUS_002142,PRJ_0027,PRJ_0027_U068,2023-10-06,24759.61,0.527,converted,
RES_0001839,LEAD_0004323,CUS_003588,PRJ_0007,PRJ_0007_U009,2025-06-07,18881.6,0.353,converted,
RES_0001840,LEAD_0005594,CUS_002275,PRJ_0004,PRJ_0004_U110,2025-12-07,16198.64,0.448,converted,
RES_0001841,LEAD_0010322,CUS_002738,PRJ_0011,PRJ_0011_U103,2026-01-01,13130.86,0.679,converted,
RES_0001842,LEAD_0003479,CUS_004915,PRJ_0008,PRJ_0008_U102,2021-08-13,12174.61,0.777,converted,
RES_0001843,LEAD_0007746,CUS_000752,PRJ_0008,PRJ_0008_U096,2025-07-01,33720.74,0.593,converted,
RES_0001844,LEAD_0003304,CUS_004635,PRJ_0004,PRJ_0004_U014,2022-03-03,12661.78,0.575,converted,
RES_0001845,LEAD_0001691,CUS_001174,PRJ_0008,PRJ_0008_U049,2022-07-21,31563.6,0.712,converted,
RES_0001846,LEAD_0005823,CUS_006175,PRJ_0026,PRJ_0026_U006,2025-01-12,21008.71,0.697,converted,
RES_0001847,LEAD_0007093,CUS_005903,PRJ_0016,PRJ_0016_U018,2023-01-13,11010.96,0.854,cancelled,2023-02-01
RES_0001848,LEAD_0009369,CUS_000650,PRJ_0016,PRJ_0016_U051,2025-07-25,17260.93,0.612,converted,
RES_0001849,LEAD_0008606,CUS_001528,PRJ_0007,PRJ_0007_U004,2024-01-10,23646.69,0.751,converted,
RES_0001850,LEAD_0008865,CUS_005218,PRJ_0014,PRJ_0014_U076,2023-01-08,19964.72,0.743,converted,
RES_0001851,LEAD_0006095,CUS_005251,PRJ_0011,PRJ_0011_U006,2025-11-02,18472.2,0.789,converted,
RES_0001852,LEAD_0000887,CUS_005782,PRJ_0007,PRJ_0007_U062,2023-04-06,36537.31,0.52,converted,
RES_0001853,LEAD_0009979,CUS_005712,PRJ_0004,PRJ_0004_U076,2022-04-07,19521.63,0.614,converted,
RES_0001854,LEAD_0006190,CUS_002058,PRJ_0006,PRJ_0006_U114,2025-03-24,35335.6,0.56,converted,
RES_0001855,LEAD_0008474,CUS_005503,PRJ_0018,PRJ_0018_U028,2023-11-16,43315.7,0.678,converted,
RES_0001856,LEAD_0006157,CUS_003768,PRJ_0018,PRJ_0018_U043,2021-07-13,12291.03,0.516,converted,
RES_0001857,LEAD_0005448,CUS_003495,PRJ_0027,PRJ_0027_U019,2022-05-25,9736.42,0.727,converted,
RES_0001858,LEAD_0003130,CUS_003476,PRJ_0017,PRJ_0017_U082,2024-10-24,5359.07,0.51,converted,
RES_0001859,LEAD_0002810,CUS_004588,PRJ_0024,PRJ_0024_U060,2023-08-03,24951.78,0.625,converted,
RES_0001860,LEAD_0003909,CUS_003297,PRJ_0017,PRJ_0017_U012,2022-02-07,10082.79,0.402,converted,
RES_0001861,LEAD_0007685,CUS_000330,PRJ_0006,PRJ_0006_U027,2023-08-16,13533.69,0.586,converted,
RES_0001862,LEAD_0003683,CUS_003673,PRJ_0016,PRJ_0016_U092,2022-03-09,28743.47,0.648,converted,
RES_0001863,LEAD_0009103,CUS_006345,PRJ_0011,PRJ_0011_U105,2022-11-24,24232.8,0.657,converted,
RES_0001864,LEAD_0007965,CUS_005124,PRJ_0011,PRJ_0011_U046,2024-09-20,25433.69,0.633,converted,
RES_0001865,LEAD_0008546,CUS_003188,PRJ_0016,PRJ_0016_U070,2023-10-09,10712.23,0.549,converted,
RES_0001866,LEAD_0009177,CUS_001630,PRJ_0011,PRJ_0011_U062,2022-05-30,29646.02,0.472,converted,
RES_0001867,LEAD_0006096,CUS_003098,PRJ_0024,PRJ_0024_U027,2024-06-15,16376.43,0.677,converted,
RES_0001868,LEAD_0000187,CUS_000709,PRJ_0026,PRJ_0026_U002,2023-12-18,10694.69,0.746,converted,
RES_0001869,LEAD_0009612,CUS_003884,PRJ_0019,PRJ_0019_U029,2022-05-01,26937.21,0.75,converted,
RES_0001870,LEAD_0000447,CUS_004223,PRJ_0019,PRJ_0019_U083,2025-07-20,20603.55,0.525,converted,
RES_0001871,LEAD_0007403,CUS_001476,PRJ_0019,PRJ_0019_U074,2022-10-07,36272.26,0.362,converted,
RES_0001872,LEAD_0009380,CUS_003592,PRJ_0011,PRJ_0011_U013,2023-06-08,15952.45,0.409,converted,
RES_0001873,LEAD_0008675,CUS_003328,PRJ_0007,PRJ_0007_U025,2024-12-24,19100.06,0.793,converted,
RES_0001874,LEAD_0007515,CUS_003100,PRJ_0018,PRJ_0018_U035,2023-10-20,9178.34,0.372,converted,
RES_0001875,LEAD_0010044,CUS_001770,PRJ_0004,PRJ_0004_U027,2023-10-26,11229.74,0.349,converted,
RES_0001876,LEAD_0002149,CUS_005911,PRJ_0024,PRJ_0024_U119,2025-07-05,23290.21,0.401,cancelled,2025-07-17
RES_0001877,LEAD_0000637,CUS_005514,PRJ_0027,PRJ_0027_U038,2022-05-02,14507.55,0.69,converted,
RES_0001878,LEAD_0004135,CUS_003725,PRJ_0014,PRJ_0014_U087,2025-05-02,15347.23,0.593,converted,
RES_0001879,LEAD_0007040,CUS_004894,PRJ_0011,PRJ_0011_U028,2025-07-09,24398.08,0.715,converted,
RES_0001880,LEAD_0008883,CUS_000221,PRJ_0019,PRJ_0019_U027,2022-10-21,15655.54,0.521,converted,
RES_0001881,LEAD_0004879,CUS_003322,PRJ_0026,PRJ_0026_U003,2025-12-02,21578.71,0.766,cancelled,2026-02-13
RES_0001882,LEAD_0003136,CUS_002648,PRJ_0027,PRJ_0027_U089,2025-06-13,8867.12,0.687,converted,
RES_0001883,LEAD_0000885,CUS_002157,PRJ_0006,PRJ_0006_U015,2021-11-01,33992.9,0.646,converted,
RES_0001884,LEAD_0000465,CUS_002297,PRJ_0006,PRJ_0006_U036,2021-11-26,11063.78,0.706,converted,
RES_0001885,LEAD_0008237,CUS_002217,PRJ_0014,PRJ_0014_U103,2022-07-13,15528.96,0.654,converted,
RES_0001886,LEAD_0006197,CUS_001282,PRJ_0017,PRJ_0017_U003,2025-08-01,16964.72,0.647,converted,
RES_0001887,LEAD_0005193,CUS_005687,PRJ_0024,PRJ_0024_U067,2025-06-01,13153.31,0.65,converted,
RES_0001888,LEAD_0008986,CUS_003875,PRJ_0011,PRJ_0011_U053,2025-09-08,37097.62,0.288,converted,
RES_0001889,LEAD_0005301,CUS_006400,PRJ_0012,PRJ_0012_U056,2024-09-30,12591.2,0.413,converted,
RES_0001890,LEAD_0002388,CUS_005751,PRJ_0017,PRJ_0017_U075,2022-04-14,19697.59,0.472,converted,
RES_0001891,LEAD_0007225,CUS_001640,PRJ_0004,PRJ_0004_U046,2024-05-19,23070.98,0.481,converted,
RES_0001892,LEAD_0009076,CUS_002226,PRJ_0004,PRJ_0004_U116,2021-12-25,13034.37,0.418,converted,
RES_0001893,LEAD_0002790,CUS_001479,PRJ_0008,PRJ_0008_U019,2022-04-18,14242.37,0.595,converted,
RES_0001894,LEAD_0005214,CUS_001292,PRJ_0026,PRJ_0026_U001,2024-04-18,11261.04,0.318,converted,
RES_0001895,LEAD_0010259,CUS_001842,PRJ_0012,PRJ_0012_U046,2025-04-10,26013.37,0.354,converted,
RES_0001896,LEAD_0007662,CUS_004853,PRJ_0011,PRJ_0011_U077,2025-03-02,12807.4,0.263,converted,
RES_0001897,LEAD_0005762,CUS_001317,PRJ_0019,PRJ_0019_U044,2023-10-30,18345.43,0.679,converted,
RES_0001898,LEAD_0005097,CUS_006498,PRJ_0008,PRJ_0008_U047,2025-08-21,13078.04,0.687,converted,
RES_0001899,LEAD_0002905,CUS_003714,PRJ_0027,PRJ_0027_U052,2024-11-11,14777.05,0.643,converted,
RES_0001900,LEAD_0001449,CUS_001652,PRJ_0011,PRJ_0011_U107,2024-03-12,34881.51,0.425,converted,
RES_0001901,LEAD_0005682,CUS_000277,PRJ_0027,PRJ_0027_U040,2024-09-23,16089.23,0.683,converted,
RES_0001902,LEAD_0001339,CUS_001780,PRJ_0004,PRJ_0004_U102,2023-10-28,24064.4,0.359,converted,
RES_0001903,LEAD_0010008,CUS_004888,PRJ_0026,PRJ_0026_U057,2024-08-03,16944.11,0.679,converted,
RES_0001904,LEAD_0003522,CUS_005770,PRJ_0019,PRJ_0019_U047,2022-09-24,18556.91,0.714,converted,
RES_0001905,LEAD_0004479,CUS_003279,PRJ_0016,PRJ_0016_U101,2021-08-05,18533.38,0.484,converted,
RES_0001906,LEAD_0001597,CUS_004430,PRJ_0008,PRJ_0008_U066,2023-07-18,30110.7,0.741,converted,
RES_0001907,LEAD_0005941,CUS_002232,PRJ_0017,PRJ_0017_U010,2022-03-27,27070.25,0.357,converted,
RES_0001908,LEAD_0000166,CUS_001649,PRJ_0014,PRJ_0014_U079,2021-05-17,13174.15,0.8,converted,
RES_0001909,LEAD_0003771,CUS_003463,PRJ_0004,PRJ_0004_U084,2022-08-11,38129.76,0.615,converted,
RES_0001910,LEAD_0007078,CUS_002750,PRJ_0012,PRJ_0012_U113,2022-07-06,9982.51,0.821,converted,
RES_0001911,LEAD_0001115,CUS_001122,PRJ_0007,PRJ_0007_U065,2023-10-19,30730.81,0.435,converted,
RES_0001912,LEAD_0000299,CUS_004861,PRJ_0016,PRJ_0016_U079,2022-12-01,12657.64,0.333,converted,
RES_0001913,LEAD_0002736,CUS_005590,PRJ_0012,PRJ_0012_U026,2026-01-01,41385.95,0.271,converted,
RES_0001914,LEAD_0008263,CUS_002259,PRJ_0004,PRJ_0004_U031,2024-07-08,34096.39,0.594,converted,
RES_0001915,LEAD_0008385,CUS_004703,PRJ_0011,PRJ_0011_U080,2022-11-06,7556.94,0.386,converted,
RES_0001916,LEAD_0002104,CUS_005881,PRJ_0027,PRJ_0027_U015,2024-03-14,9358.58,0.346,converted,
RES_0001917,LEAD_0005337,CUS_000168,PRJ_0027,PRJ_0027_U086,2023-03-30,10185.09,0.26,converted,
RES_0001918,LEAD_0001838,CUS_002474,PRJ_0004,PRJ_0004_U117,2021-12-10,12902.16,0.645,converted,
RES_0001919,LEAD_0009832,CUS_006402,PRJ_0024,PRJ_0024_U088,2022-10-22,21436.88,0.224,converted,
RES_0001920,LEAD_0009573,CUS_001095,PRJ_0027,PRJ_0027_U008,2022-12-22,17778.63,0.782,converted,
RES_0001921,LEAD_0003047,CUS_001727,PRJ_0016,PRJ_0016_U094,2023-12-11,28676.11,0.462,converted,
RES_0001922,LEAD_0005706,CUS_000216,PRJ_0012,PRJ_0012_U002,2024-04-21,24589.1,0.751,converted,
RES_0001923,LEAD_0003294,CUS_006289,PRJ_0007,PRJ_0007_U033,2021-10-22,33307.77,0.496,converted,
RES_0001924,LEAD_0005928,CUS_005289,PRJ_0027,PRJ_0027_U065,2024-03-10,6453.89,0.615,converted,
RES_0001925,LEAD_0000858,CUS_003702,PRJ_0011,PRJ_0011_U063,2021-11-10,16621.59,0.635,converted,
RES_0001926,LEAD_0002562,CUS_003630,PRJ_0011,PRJ_0011_U012,2024-06-27,11568.41,0.459,converted,
RES_0001927,LEAD_0002641,CUS_004339,PRJ_0006,PRJ_0006_U063,2021-08-14,11994.95,0.581,converted,
RES_0001928,LEAD_0000616,CUS_003872,PRJ_0006,PRJ_0006_U044,2024-08-15,25152.92,0.694,converted,
RES_0001929,LEAD_0000804,CUS_000042,PRJ_0012,PRJ_0012_U070,2022-11-13,15543.12,0.413,converted,
RES_0001930,LEAD_0004679,CUS_002959,PRJ_0007,PRJ_0007_U011,2021-05-01,19188.13,0.44,converted,
RES_0001931,LEAD_0002619,CUS_002910,PRJ_0019,PRJ_0019_U040,2025-01-08,16714.54,0.534,converted,
RES_0001932,LEAD_0003793,CUS_000920,PRJ_0004,PRJ_0004_U030,2023-01-28,12822.7,0.643,converted,
RES_0001933,LEAD_0001504,CUS_002971,PRJ_0012,PRJ_0012_U095,2023-11-15,24015.78,0.485,converted,
RES_0001934,LEAD_0001506,CUS_005395,PRJ_0016,PRJ_0016_U103,2025-02-14,13453.22,0.738,converted,
RES_0001935,LEAD_0000671,CUS_002974,PRJ_0006,PRJ_0006_U074,2025-07-11,7418.75,0.681,converted,
RES_0001936,LEAD_0002371,CUS_005206,PRJ_0008,PRJ_0008_U075,2023-07-31,12869.2,0.735,converted,
RES_0001937,LEAD_0000532,CUS_005834,PRJ_0014,PRJ_0014_U015,2022-09-23,8766.91,0.499,converted,
RES_0001938,LEAD_0003407,CUS_002625,PRJ_0016,PRJ_0016_U076,2022-05-20,18287.97,0.673,converted,
RES_0001939,LEAD_0007617,CUS_002327,PRJ_0016,PRJ_0016_U066,2024-11-08,17072.63,0.362,converted,
RES_0001940,LEAD_0002105,CUS_000617,PRJ_0014,PRJ_0014_U100,2023-09-18,14340.38,0.398,converted,
RES_0001941,LEAD_0008077,CUS_005253,PRJ_0027,PRJ_0027_U099,2021-10-13,19552.88,0.432,converted,
RES_0001942,LEAD_0004995,CUS_002119,PRJ_0012,PRJ_0012_U081,2023-07-04,20029.38,0.429,converted,
RES_0001943,LEAD_0009872,CUS_005497,PRJ_0017,PRJ_0017_U036,2022-05-23,22290.42,0.603,converted,
RES_0001944,LEAD_0008049,CUS_005942,PRJ_0024,PRJ_0024_U031,2021-04-10,11277.46,0.691,converted,
RES_0001945,LEAD_0007785,CUS_001717,PRJ_0017,PRJ_0017_U025,2022-12-28,10551.02,0.665,converted,
RES_0001946,LEAD_0005389,CUS_004339,PRJ_0024,PRJ_0024_U059,2021-03-26,49959.73,0.721,converted,
RES_0001947,LEAD_0004016,CUS_005924,PRJ_0006,PRJ_0006_U046,2021-04-21,26756.57,0.723,converted,
RES_0001948,LEAD_0009108,CUS_001680,PRJ_0024,PRJ_0024_U104,2022-09-19,26790.01,0.576,converted,
RES_0001949,LEAD_0006998,CUS_004858,PRJ_0017,PRJ_0017_U085,2023-08-15,27869.47,0.44,converted,
RES_0001950,LEAD_0008145,CUS_003192,PRJ_0027,PRJ_0027_U071,2023-11-22,7994.72,0.804,converted,
RES_0001951,LEAD_0000147,CUS_003402,PRJ_0011,PRJ_0011_U056,2021-04-30,20199.37,0.517,converted,
RES_0001952,LEAD_0002295,CUS_006449,PRJ_0004,PRJ_0004_U124,2023-10-20,13113.7,0.648,converted,
RES_0001953,LEAD_0000721,CUS_004294,PRJ_0017,PRJ_0017_U031,2024-08-14,35482.23,0.642,converted,
RES_0001954,LEAD_0009510,CUS_005288,PRJ_0019,PRJ_0019_U071,2022-10-11,31927.95,0.39,converted,
RES_0001955,LEAD_0008076,CUS_006273,PRJ_0008,PRJ_0008_U055,2023-08-09,16140.32,0.671,converted,
RES_0001956,LEAD_0009304,CUS_003658,PRJ_0016,PRJ_0016_U016,2022-07-08,12570.95,0.749,converted,
RES_0001957,LEAD_0007854,CUS_002253,PRJ_0006,PRJ_0006_U111,2023-03-07,28117.59,0.73,converted,
RES_0001958,LEAD_0008609,CUS_002498,PRJ_0024,PRJ_0024_U072,2021-05-05,12082.17,0.604,converted,
RES_0001959,LEAD_0006876,CUS_000124,PRJ_0011,PRJ_0011_U093,2025-11-21,20379.57,0.339,converted,
RES_0001960,LEAD_0002595,CUS_004657,PRJ_0007,PRJ_0007_U047,2025-06-27,19254.15,0.496,converted,
RES_0001961,LEAD_0007278,CUS_000012,PRJ_0027,PRJ_0027_U002,2021-11-09,12857.51,0.701,converted,
RES_0001962,LEAD_0000137,CUS_004596,PRJ_0016,PRJ_0016_U084,2022-08-24,8366.09,0.598,converted,
RES_0001963,LEAD_0005431,CUS_002006,PRJ_0008,PRJ_0008_U031,2022-08-12,20431.4,0.427,converted,
RES_0001964,LEAD_0008608,CUS_001201,PRJ_0012,PRJ_0012_U031,2024-07-05,15446.58,0.685,converted,
RES_0001965,LEAD_0000196,CUS_001049,PRJ_0006,PRJ_0006_U016,2023-04-17,35235.25,0.43,converted,
RES_0001966,LEAD_0009748,CUS_004522,PRJ_0012,PRJ_0012_U102,2025-10-14,12401.35,0.43,converted,
RES_0001967,LEAD_0003279,CUS_002165,PRJ_0004,PRJ_0004_U103,2024-04-22,17203.59,0.699,converted,
RES_0001968,LEAD_0004971,CUS_005512,PRJ_0004,PRJ_0004_U050,2021-04-11,19621.02,0.114,converted,
RES_0001969,LEAD_0002468,CUS_000700,PRJ_0008,PRJ_0008_U018,2024-01-24,16092.83,0.427,converted,
RES_0001970,LEAD_0000742,CUS_005969,PRJ_0006,PRJ_0006_U006,2021-07-30,19633.37,0.404,converted,
RES_0001971,LEAD_0005308,CUS_006064,PRJ_0004,PRJ_0004_U003,2023-06-18,17520.75,0.74,converted,
RES_0001972,LEAD_0001874,CUS_005274,PRJ_0019,PRJ_0019_U101,2024-03-27,12478.4,0.628,converted,
RES_0001973,LEAD_0004028,CUS_002135,PRJ_0004,PRJ_0004_U070,2023-07-05,23706.67,0.542,converted,
RES_0001974,LEAD_0004486,CUS_004456,PRJ_0007,PRJ_0007_U071,2025-12-04,14556.29,0.418,converted,
RES_0001975,LEAD_0001912,CUS_002576,PRJ_0011,PRJ_0011_U101,2024-10-26,12489.78,0.724,converted,
RES_0001976,LEAD_0006909,CUS_002067,PRJ_0004,PRJ_0004_U013,2025-09-21,11954.67,0.531,converted,
RES_0001977,LEAD_0005284,CUS_004929,PRJ_0014,PRJ_0014_U097,2022-09-26,8384.81,0.547,converted,
RES_0001978,LEAD_0006524,CUS_000223,PRJ_0011,PRJ_0011_U089,2022-11-16,10116.27,0.529,converted,
RES_0001979,LEAD_0001328,CUS_000281,PRJ_0019,PRJ_0019_U097,2023-08-17,18016.34,0.876,converted,
RES_0001980,LEAD_0007925,CUS_005512,PRJ_0014,PRJ_0014_U078,2021-05-20,27753.52,0.27,converted,
RES_0001981,LEAD_0010076,CUS_001556,PRJ_0014,PRJ_0014_U016,2022-08-31,6745.96,0.639,converted,
RES_0001982,LEAD_0003902,CUS_004824,PRJ_0016,PRJ_0016_U099,2023-05-13,21897.24,0.563,converted,
RES_0001983,LEAD_0003011,CUS_001639,PRJ_0027,PRJ_0027_U003,2025-10-12,18175.69,0.538,converted,
RES_0001984,LEAD_0005486,CUS_004355,PRJ_0024,PRJ_0024_U011,2023-09-19,32575.01,0.773,converted,
RES_0001985,LEAD_0005556,CUS_003248,PRJ_0014,PRJ_0014_U105,2024-11-23,17067.76,0.668,converted,
RES_0001986,LEAD_0005600,CUS_002843,PRJ_0008,PRJ_0008_U086,2024-12-20,19713.21,0.408,converted,
RES_0001987,LEAD_0003752,CUS_000185,PRJ_0014,PRJ_0014_U091,2022-11-14,8920.53,0.479,converted,
RES_0001988,LEAD_0005613,CUS_005984,PRJ_0004,PRJ_0004_U001,2025-02-21,30592.1,0.657,converted,
RES_0001989,LEAD_0002260,CUS_004913,PRJ_0006,PRJ_0006_U037,2024-02-18,22165.63,0.562,converted,
RES_0001990,LEAD_0007973,CUS_004085,PRJ_0006,PRJ_0006_U069,2023-02-05,8126.59,0.502,converted,
RES_0001991,LEAD_0004139,CUS_005553,PRJ_0011,PRJ_0011_U072,2021-12-29,14014.04,0.4,converted,
RES_0001992,LEAD_0000860,CUS_005399,PRJ_0007,PRJ_0007_U053,2023-08-08,25461.43,0.683,converted,
RES_0001993,LEAD_0000370,CUS_001199,PRJ_0027,PRJ_0027_U049,2024-11-08,6317.11,0.73,converted,
RES_0001994,LEAD_0008840,CUS_003882,PRJ_0016,PRJ_0016_U003,2022-12-17,7547.69,0.723,converted,
RES_0001995,LEAD_0009803,CUS_001783,PRJ_0017,PRJ_0017_U037,2025-09-19,15371.52,0.433,converted,
RES_0001996,LEAD_0004121,CUS_005516,PRJ_0024,PRJ_0024_U100,2023-09-28,9865.07,0.793,converted,
RES_0001997,LEAD_0001814,CUS_005577,PRJ_0007,PRJ_0007_U018,2022-04-11,20492.63,0.911,converted,
RES_0001998,LEAD_0001272,CUS_004257,PRJ_0006,PRJ_0006_U076,2022-09-11,47294.36,0.411,converted,
RES_0001999,LEAD_0009982,CUS_000014,PRJ_0006,PRJ_0006_U038,2024-09-08,19877.39,0.721,converted,
RES_0002000,LEAD_0007149,CUS_000955,PRJ_0017,PRJ_0017_U077,2021-04-17,13483.87,0.682,converted,
RES_0002001,LEAD_0008501,CUS_005391,PRJ_0008,PRJ_0008_U076,2021-01-15,8379.18,0.346,converted,
RES_0002002,LEAD_0008736,CUS_000542,PRJ_0011,PRJ_0011_U092,2025-05-23,30916.82,0.559,converted,
RES_0002003,LEAD_0005254,CUS_000577,PRJ_0014,PRJ_0014_U096,2024-09-29,10944.33,0.752,converted,
RES_0002004,LEAD_0004315,CUS_001199,PRJ_0014,PRJ_0014_U022,2024-10-12,11810.56,0.768,converted,
RES_0002005,LEAD_0009365,CUS_001728,PRJ_0014,PRJ_0014_U098,2021-04-18,18305.36,0.15,converted,
RES_0002006,LEAD_0007932,CUS_005433,PRJ_0006,PRJ_0006_U013,2024-02-13,15321.85,0.465,converted,
RES_0002007,LEAD_0008413,CUS_006097,PRJ_0006,PRJ_0006_U045,2025-11-08,9999.21,0.531,converted,
RES_0002008,LEAD_0000128,CUS_001604,PRJ_0012,PRJ_0012_U068,2023-03-02,25375.46,0.397,converted,
RES_0002009,LEAD_0002439,CUS_002789,PRJ_0017,PRJ_0017_U108,2025-04-06,14798.09,0.737,converted,
RES_0002010,LEAD_0001474,CUS_003444,PRJ_0011,PRJ_0011_U081,2023-02-04,23248.49,0.484,converted,
RES_0002011,LEAD_0002617,CUS_002874,PRJ_0007,PRJ_0007_U075,2024-07-19,16850.55,0.731,converted,
RES_0002012,LEAD_0001425,CUS_001518,PRJ_0006,PRJ_0006_U086,2022-09-21,15140.31,0.54,converted,
RES_0002013,LEAD_0001925,CUS_005794,PRJ_0012,PRJ_0012_U093,2025-08-17,18201.81,0.92,converted,
RES_0002014,LEAD_0004691,CUS_000197,PRJ_0007,PRJ_0007_U038,2023-12-24,31916.87,0.486,converted,
