unit_id,project_id,city,license_status,occupancy_status,has_encumbrance,encumbrance_type,legal_risk_tier,last_legal_update
PRJ_0011_U080,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-08-28
PRJ_0011_U081,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-08-28
PRJ_0011_U082,PRJ_0011,Valencia,granted,vacant,0,,LOW,2021-12-28
PRJ_0011_U083,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-05-28
PRJ_0011_U084,PRJ_0011,Valencia,pending,vacant,0,,LOW,2023-03-28
PRJ_0011_U085,PRJ_0011,Valencia,granted,vacant,0,,LOW,2021-11-28
PRJ_0011_U086,PRJ_0011,Valencia,granted,reserved,0,,LOW,2022-09-28
PRJ_0011_U087,PRJ_0011,Valencia,granted,reserved,0,,LOW,2022-12-28
PRJ_0011_U088,PRJ_0011,Valencia,pending,occupied,0,,LOW,2023-05-28
PRJ_0011_U089,PRJ_0011,Valencia,in_review,occupied,0,,LOW,2023-08-28
PRJ_0011_U090,PRJ_0011,Valencia,granted,vacant,0,,LOW,2021-12-28
PRJ_0011_U091,PRJ_0011,Valencia,granted,occupied,0,,LOW,2022-07-28
PRJ_0011_U092,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-04-28
PRJ_0011_U093,PRJ_0011,Valencia,in_review,reserved,1,servidumbre,MED,2022-11-28
PRJ_0011_U094,PRJ_0011,Valencia,granted,vacant,1,embargo,HIGH,2023-05-28
PRJ_0011_U095,PRJ_0011,Valencia,granted,vacant,0,,LOW,2021-12-28
PRJ_0011_U096,PRJ_0011,Valencia,granted,reserved,0,,LOW,2023-05-28
PRJ_0011_U097,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-05-28
PRJ_0011_U098,PRJ_0011,Valencia,granted,reserved,0,,LOW,2022-12-28
PRJ_0011_U099,PRJ_0011,Valencia,granted,occupied,0,,LOW,2021-12-28
PRJ_0011_U100,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-11-28
PRJ_0011_U101,PRJ_0011,Valencia,pending,reserved,0,,LOW,2022-11-28
PRJ_0011_U102,PRJ_0011,Valencia,granted,vacant,1,hipoteca,HIGH,2023-10-28
PRJ_0011_U103,PRJ_0011,Valencia,granted,vacant,1,hipoteca,HIGH,2023-11-28
PRJ_0011_U104,PRJ_0011,Valencia,granted,vacant,0,,LOW,2023-05-28
PRJ_0011_U105,PRJ_0011,Valencia,granted,vacant,0,,LOW,2022-04-28
PRJ_0011_U106,PRJ_0011,Valencia,granted,occupied,0,,LOW,2022-07-28
PRJ_0011_U107,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2022-05-28
PRJ_0011_U108,PRJ_0011,Valencia,in_review,vacant,0,,LOW,2022-04-28
PRJ_0012_U001,PRJ_0012,Malaga,granted,occupied,0,,LOW,2024-10-05
PRJ_0012_U002,PRJ_0012,Malaga,granted,occupied,0,,LOW,2024-11-05
PRJ_0012_U003,PRJ_0012,Malaga,granted,reserved,1,embargo,HIGH,2024-07-05
PRJ_0012_U004,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-09-05
PRJ_0012_U005,PRJ_0012,Malaga,granted,occupied,0,,LOW,2024-04-05
PRJ_0012_U006,PRJ_0012,Malaga,granted,vacant,0,,LOW,2023-10-05
PRJ_0012_U007,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-11-05
PRJ_0012_U008,PRJ_0012,Malaga,granted,reserved,0,,LOW,2025-01-05
PRJ_0012_U009,PRJ_0012,Malaga,granted,vacant,1,hipoteca,HIGH,2024-01-05
PRJ_0012_U010,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-08-05
PRJ_0012_U011,PRJ_0012,Malaga,pending,vacant,0,,LOW,2023-11-05
PRJ_0012_U012,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-07-05
PRJ_0012_U013,PRJ_0012,Malaga,granted,reserved,0,,LOW,2023-09-05
PRJ_0012_U014,PRJ_0012,Malaga,granted,reserved,1,hipoteca,HIGH,2023-10-05
PRJ_0012_U015,PRJ_0012,Malaga,granted,reserved,1,embargo,HIGH,2023-10-05
PRJ_0012_U016,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2025-07-05
PRJ_0012_U017,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-08-05
PRJ_0012_U018,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2025-02-05
PRJ_0012_U019,PRJ_0012,Malaga,pending,vacant,0,,LOW,2025-08-05
PRJ_0012_U020,PRJ_0012,Malaga,pending,reserved,0,,LOW,2023-10-05
PRJ_0012_U021,PRJ_0012,Malaga,granted,reserved,0,,LOW,2025-02-05
PRJ_0012_U022,PRJ_0012,Malaga,granted,vacant,1,servidumbre,MED,2023-10-05
PRJ_0012_U023,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-08-05
PRJ_0012_U024,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2023-10-05
PRJ_0012_U025,PRJ_0012,Malaga,granted,reserved,1,servidumbre,MED,2025-09-05
PRJ_0012_U026,PRJ_0012,Malaga,granted,occupied,0,,LOW,2023-12-05
PRJ_0012_U027,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-11-05
PRJ_0012_U028,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-05-05
PRJ_0012_U029,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-07-05
PRJ_0012_U030,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2024-10-05
PRJ_0012_U031,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-01-05
PRJ_0012_U032,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2025-06-05
PRJ_0012_U033,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-09-05
PRJ_0012_U034,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2024-12-05
PRJ_0012_U035,PRJ_0012,Malaga,pending,vacant,0,,LOW,2024-03-05
PRJ_0012_U036,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-11-05
PRJ_0012_U037,PRJ_0012,Malaga,granted,occupied,0,,LOW,2025-02-05
PRJ_0012_U038,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-12-05
PRJ_0012_U039,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-12-05
PRJ_0012_U040,PRJ_0012,Malaga,granted,occupied,0,,LOW,2023-12-05
PRJ_0012_U041,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-03-05
PRJ_0012_U042,PRJ_0012,Malaga,granted,reserved,0,,LOW,2025-05-05
PRJ_0012_U043,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-02-05
PRJ_0012_U044,PRJ_0012,Malaga,pending,vacant,0,,LOW,2024-10-05
PRJ_0012_U045,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-03-05
PRJ_0012_U046,PRJ_0012,Malaga,pending,vacant,1,hipoteca,HIGH,2025-01-05
PRJ_0012_U047,PRJ_0012,Malaga,granted,occupied,0,,LOW,2024-09-05
PRJ_0012_U048,PRJ_0012,Malaga,granted,vacant,0,,LOW,2023-09-05
PRJ_0012_U049,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-03-05
PRJ_0012_U050,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-05-05
PRJ_0012_U051,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-07-05
PRJ_0012_U052,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2023-10-05
PRJ_0012_U053,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-04-05
PRJ_0012_U054,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-02-05
PRJ_0012_U055,PRJ_0012,Malaga,granted,reserved,0,,LOW,2023-11-05
PRJ_0012_U056,PRJ_0012,Malaga,granted,reserved,1,servidumbre,MED,2025-03-05
PRJ_0012_U057,PRJ_0012,Malaga,pending,vacant,0,,LOW,2024-12-05
PRJ_0012_U058,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-09-05
PRJ_0012_U059,PRJ_0012,Malaga,in_review,occupied,0,,LOW,2024-05-05
PRJ_0012_U060,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-06-05
PRJ_0012_U061,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-11-05
PRJ_0012_U062,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-12-05
PRJ_0012_U063,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-03-05
PRJ_0012_U064,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-04-05
PRJ_0012_U065,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-05-05
PRJ_0012_U066,PRJ_0012,Malaga,granted,occupied,0,,LOW,2025-08-05
PRJ_0012_U067,PRJ_0012,Malaga,granted,reserved,1,hipoteca,HIGH,2024-04-05
PRJ_0012_U068,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-06-05
PRJ_0012_U069,PRJ_0012,Malaga,granted,reserved,0,,LOW,2025-06-05
PRJ_0012_U070,PRJ_0012,Malaga,pending,vacant,0,,LOW,2024-09-05
PRJ_0012_U071,PRJ_0012,Malaga,granted,occupied,0,,LOW,2025-06-05
PRJ_0012_U072,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-05-05
PRJ_0012_U073,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-11-05
PRJ_0012_U074,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2023-12-05
PRJ_0012_U075,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-04-05
PRJ_0012_U076,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-04-05
PRJ_0012_U077,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-06-05
PRJ_0012_U078,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-10-05
PRJ_0012_U079,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-01-05
PRJ_0012_U080,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-04-05
PRJ_0012_U081,PRJ_0012,Malaga,granted,reserved,1,servidumbre,MED,2024-11-05
PRJ_0012_U082,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2025-07-05
PRJ_0012_U083,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-03-05
PRJ_0012_U084,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-08-05
PRJ_0012_U085,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-10-05
PRJ_0012_U086,PRJ_0012,Malaga,granted,reserved,0,,LOW,2023-12-05
PRJ_0012_U087,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-01-05
PRJ_0012_U088,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2025-02-05
PRJ_0012_U089,PRJ_0012,Malaga,granted,reserved,0,,LOW,2025-01-05
PRJ_0012_U090,PRJ_0012,Malaga,in_review,vacant,1,embargo,HIGH,2025-06-05
PRJ_0012_U091,PRJ_0012,Malaga,pending,vacant,0,,LOW,2023-09-05
PRJ_0012_U092,PRJ_0012,Malaga,granted,occupied,1,embargo,HIGH,2024-01-05
PRJ_0012_U093,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-08-05
PRJ_0012_U094,PRJ_0012,Malaga,granted,reserved,0,,LOW,2025-09-05
PRJ_0012_U095,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2023-10-05
PRJ_0012_U096,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-08-05
PRJ_0012_U097,PRJ_0012,Malaga,granted,vacant,0,,LOW,2023-12-05
PRJ_0012_U098,PRJ_0012,Malaga,granted,vacant,1,servidumbre,MED,2025-09-05
PRJ_0012_U099,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-10-05
PRJ_0012_U100,PRJ_0012,Malaga,granted,reserved,0,,LOW,2024-05-05
PRJ_0012_U101,PRJ_0012,Malaga,granted,vacant,1,hipoteca,HIGH,2024-05-05
PRJ_0012_U102,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2025-03-05
PRJ_0012_U103,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-04-05
PRJ_0012_U104,PRJ_0012,Malaga,granted,occupied,0,,LOW,2024-06-05
PRJ_0012_U105,PRJ_0012,Malaga,in_review,occupied,0,,LOW,2023-09-05
PRJ_0012_U106,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-10-05
PRJ_0012_U107,PRJ_0012,Malaga,granted,vacant,0,,LOW,2023-10-05
PRJ_0012_U108,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-05-05
PRJ_0012_U109,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-05-05
PRJ_0012_U110,PRJ_0012,Malaga,in_review,reserved,0,,LOW,2023-12-05
PRJ_0012_U111,PRJ_0012,Malaga,pending,reserved,1,servidumbre,MED,2024-12-05
PRJ_0012_U112,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-04-05
PRJ_0012_U113,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-10-05
PRJ_0012_U114,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-03-05
PRJ_0012_U115,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2025-02-05
PRJ_0012_U116,PRJ_0012,Malaga,granted,occupied,1,servidumbre,MED,2024-09-05
PRJ_0012_U117,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2025-03-05
PRJ_0012_U118,PRJ_0012,Malaga,granted,reserved,0,,LOW,2023-09-05
PRJ_0012_U119,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-08-05
PRJ_0012_U120,PRJ_0012,Malaga,granted,vacant,1,hipoteca,HIGH,2024-12-05
PRJ_0012_U121,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-07-05
PRJ_0012_U122,PRJ_0012,Malaga,granted,vacant,1,hipoteca,HIGH,2025-03-05
PRJ_0012_U123,PRJ_0012,Malaga,granted,vacant,0,,LOW,2025-06-05
PRJ_0012_U124,PRJ_0012,Malaga,granted,vacant,1,embargo,HIGH,2024-09-05
PRJ_0012_U125,PRJ_0012,Malaga,granted,vacant,0,,LOW,2024-08-05
PRJ_0012_U126,PRJ_0012,Malaga,pending,vacant,0,,LOW,2025-06-05
PRJ_0012_U127,PRJ_0012,Malaga,granted,reserved,1,servidumbre,MED,2025-01-05
PRJ_0012_U128,PRJ_0012,Malaga,in_review,vacant,0,,LOW,2024-05-05
PRJ_0013_U001,PRJ_0013,Sevilla,granted,reserved,0,,LOW,2022-11-01
PRJ_0013_U002,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-04-01
PRJ_0013_U003,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-11-01
PRJ_0013_U004,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-04-01
PRJ_0013_U005,PRJ_0013,Sevilla,granted,vacant,1,servidumbre,MED,2024-04-01
PRJ_0013_U006,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-09-01
PRJ_0013_U007,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-11-01
PRJ_0013_U008,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-01-01
PRJ_0013_U009,PRJ_0013,Sevilla,granted,reserved,0,,LOW,2023-10-01
PRJ_0013_U010,PRJ_0013,Sevilla,pending,vacant,0,,LOW,2024-07-01
PRJ_0013_U011,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2024-02-01
PRJ_0013_U012,PRJ_0013,Sevilla,pending,vacant,0,,LOW,2023-10-01
PRJ_0013_U013,PRJ_0013,Sevilla,granted,vacant,1,hipoteca,HIGH,2023-09-01
PRJ_0013_U014,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2023-07-01
PRJ_0013_U015,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2024-08-01
PRJ_0013_U016,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-09-01
PRJ_0013_U017,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-09-01
PRJ_0013_U018,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2024-04-01
PRJ_0013_U019,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-11-01
PRJ_0013_U020,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-06-01
PRJ_0013_U021,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-08-01
PRJ_0013_U022,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-03-01
PRJ_0013_U023,PRJ_0013,Sevilla,pending,vacant,1,hipoteca,HIGH,2024-01-01
PRJ_0013_U024,PRJ_0013,Sevilla,granted,reserved,1,servidumbre,MED,2023-02-01
PRJ_0013_U025,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-05-01
PRJ_0013_U026,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2024-06-01
PRJ_0013_U027,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2024-03-01
PRJ_0013_U028,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2023-04-01
PRJ_0013_U029,PRJ_0013,Sevilla,granted,reserved,0,,LOW,2022-10-01
PRJ_0013_U030,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-06-01
PRJ_0013_U031,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2023-10-01
PRJ_0013_U032,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2024-08-01
PRJ_0013_U033,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-11-01
PRJ_0013_U034,PRJ_0013,Sevilla,granted,reserved,0,,LOW,2023-02-01
PRJ_0013_U035,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-06-01
PRJ_0013_U036,PRJ_0013,Sevilla,in_review,reserved,0,,LOW,2023-06-01
PRJ_0013_U037,PRJ_0013,Sevilla,in_review,vacant,1,servidumbre,MED,2024-10-01
PRJ_0013_U038,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-07-01
PRJ_0013_U039,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-05-01
PRJ_0013_U040,PRJ_0013,Sevilla,granted,reserved,0,,LOW,2023-12-01
PRJ_0013_U041,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-02-01
PRJ_0013_U042,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-07-01
PRJ_0013_U043,PRJ_0013,Sevilla,pending,vacant,0,,LOW,2023-07-01
PRJ_0013_U044,PRJ_0013,Sevilla,granted,vacant,1,servidumbre,MED,2023-03-01
PRJ_0013_U045,PRJ_0013,Sevilla,granted,vacant,1,embargo,HIGH,2024-10-01
PRJ_0013_U046,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-07-01
PRJ_0013_U047,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2024-06-01
PRJ_0013_U048,PRJ_0013,Sevilla,granted,reserved,0,,LOW,2023-08-01
PRJ_0013_U049,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-04-01
PRJ_0013_U050,PRJ_0013,Sevilla,in_review,vacant,0,,LOW,2023-09-01
PRJ_0013_U051,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-09-01
PRJ_0013_U052,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2023-09-01
PRJ_0013_U053,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-08-01
PRJ_0013_U054,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2024-08-01
PRJ_0013_U055,PRJ_0013,Sevilla,granted,occupied,0,,LOW,2023-08-01
PRJ_0013_U056,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2022-10-01
PRJ_0013_U057,PRJ_0013,Sevilla,granted,vacant,0,,LOW,2023-06-01
PRJ_0013_U058,PRJ_0013,Sevilla,pending,vacant,0,,LOW,2024-05-01
PRJ_0013_U059,PRJ_0013,Sevilla,granted,reserved,1,servidumbre,MED,2023-08-01
PRJ_0013_U060,PRJ_0013,Sevilla,granted,occupied,1,embargo,HIGH,2022-10-01
PRJ_0014_U001,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-07-30
PRJ_0014_U002,PRJ_0014,Sevilla,pending,vacant,0,,LOW,2026-03-30
PRJ_0014_U003,PRJ_0014,Sevilla,granted,occupied,1,embargo,HIGH,2024-08-30
PRJ_0014_U004,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-06-30
PRJ_0014_U005,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2024-05-30
PRJ_0014_U006,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-08-30
PRJ_0014_U007,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-02-28
PRJ_0014_U008,PRJ_0014,Sevilla,in_review,vacant,1,hipoteca,HIGH,2025-07-30
PRJ_0014_U009,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-11-30
PRJ_0014_U010,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-07-30
PRJ_0014_U011,PRJ_0014,Sevilla,in_review,reserved,0,,LOW,2024-10-30
PRJ_0014_U012,PRJ_0014,Sevilla,pending,reserved,1,hipoteca,HIGH,2025-03-30
PRJ_0014_U013,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2025-08-30
PRJ_0014_U014,PRJ_0014,Sevilla,granted,vacant,1,servidumbre,MED,2025-08-30
PRJ_0014_U015,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2026-03-30
PRJ_0014_U016,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-10-30
PRJ_0014_U017,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-01-30
PRJ_0014_U018,PRJ_0014,Sevilla,in_review,reserved,0,,LOW,2024-06-30
PRJ_0014_U019,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2024-07-30
PRJ_0014_U020,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-04-30
PRJ_0014_U021,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2025-04-30
PRJ_0014_U022,PRJ_0014,Sevilla,in_review,occupied,0,,LOW,2024-08-30
PRJ_0014_U023,PRJ_0014,Sevilla,granted,occupied,0,,LOW,2025-10-30
PRJ_0014_U024,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2024-12-30
PRJ_0014_U025,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-01-30
PRJ_0014_U026,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2024-11-30
PRJ_0014_U027,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2024-07-30
PRJ_0014_U028,PRJ_0014,Sevilla,pending,vacant,0,,LOW,2026-02-28
PRJ_0014_U029,PRJ_0014,Sevilla,in_review,occupied,1,embargo,HIGH,2025-04-30
PRJ_0014_U030,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2025-10-30
PRJ_0014_U031,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2026-02-28
PRJ_0014_U032,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-08-30
PRJ_0014_U033,PRJ_0014,Sevilla,in_review,occupied,0,,LOW,2026-03-30
PRJ_0014_U034,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2026-01-30
PRJ_0014_U035,PRJ_0014,Sevilla,granted,vacant,1,servidumbre,MED,2025-07-30
PRJ_0014_U036,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-09-30
PRJ_0014_U037,PRJ_0014,Sevilla,in_review,reserved,0,,LOW,2025-01-30
PRJ_0014_U038,PRJ_0014,Sevilla,granted,vacant,1,servidumbre,MED,2024-11-30
PRJ_0014_U039,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-11-30
PRJ_0014_U040,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2025-03-30
PRJ_0014_U041,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-03-30
PRJ_0014_U042,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2026-03-30
PRJ_0014_U043,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2026-04-30
PRJ_0014_U044,PRJ_0014,Sevilla,granted,occupied,0,,LOW,2026-02-28
PRJ_0014_U045,PRJ_0014,Sevilla,granted,occupied,0,,LOW,2025-08-30
PRJ_0014_U046,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2026-04-30
PRJ_0014_U047,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-01-30
PRJ_0014_U048,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-11-30
PRJ_0014_U049,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-11-30
PRJ_0014_U050,PRJ_0014,Sevilla,granted,occupied,1,servidumbre,MED,2026-02-28
PRJ_0014_U051,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2026-03-30
PRJ_0014_U052,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-06-30
PRJ_0014_U053,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-05-30
PRJ_0014_U054,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-03-30
PRJ_0014_U055,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2025-11-30
PRJ_0014_U056,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2024-08-30
PRJ_0014_U057,PRJ_0014,Sevilla,in_review,reserved,0,,LOW,2026-01-30
PRJ_0014_U058,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-11-30
PRJ_0014_U059,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-03-30
PRJ_0014_U060,PRJ_0014,Sevilla,granted,vacant,1,hipoteca,HIGH,2024-06-30
PRJ_0014_U061,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2024-09-30
PRJ_0014_U062,PRJ_0014,Sevilla,pending,occupied,0,,LOW,2025-12-30
PRJ_0014_U063,PRJ_0014,Sevilla,pending,reserved,1,embargo,HIGH,2024-10-30
PRJ_0014_U064,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2025-04-30
PRJ_0014_U065,PRJ_0014,Sevilla,granted,reserved,1,servidumbre,MED,2024-05-30
PRJ_0014_U066,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2026-03-30
PRJ_0014_U067,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2025-04-30
PRJ_0014_U068,PRJ_0014,Sevilla,pending,occupied,0,,LOW,2025-07-30
PRJ_0014_U069,PRJ_0014,Sevilla,granted,occupied,0,,LOW,2024-06-30
PRJ_0014_U070,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-09-30
PRJ_0014_U071,PRJ_0014,Sevilla,granted,occupied,0,,LOW,2026-02-28
PRJ_0014_U072,PRJ_0014,Sevilla,pending,reserved,0,,LOW,2024-08-30
PRJ_0014_U073,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-08-30
PRJ_0014_U074,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2026-04-30
PRJ_0014_U075,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2024-07-30
PRJ_0014_U076,PRJ_0014,Sevilla,in_review,vacant,0,,LOW,2025-04-30
PRJ_0014_U077,PRJ_0014,Sevilla,granted,reserved,0,,LOW,2026-03-30
PRJ_0014_U078,PRJ_0014,Sevilla,granted,vacant,1,servidumbre,MED,2026-04-30
PRJ_0014_U079,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-03-30
PRJ_0014_U080,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-06-30
PRJ_0014_U081,PRJ_0014,Sevilla,granted,vacant,0,,LOW,2025-11-30
PRJ_0014_U082,PRJ_0014,Sevilla,in_review,occupied,1,embargo,HIGH,2024-08-30
PRJ_0014_U083,PRJ_0014,Sevilla,pending,occupied,0,,LOW,2025-10-30
