transaction_id,reservation_id,customer_id,project_id,unit_id,transaction_date,list_price_eur,discount_pct,final_price_eur,estimated_cost_eur,estimated_margin_eur,expected_rent_eur_month,gross_yield_pct
TRX_0001724,RES_0001752,CUS_005835,PRJ_0008,PRJ_0008_U044,2025-07-05,235729.52,0.0426,225680.44,174505.78,51174.66,840.91,4.471
TRX_0001725,RES_0001753,CUS_000393,PRJ_0026,PRJ_0026_U078,2024-05-27,384616.25,0.0447,367405.78,266616.16,100789.61,1317.17,4.302
TRX_0001726,RES_0001754,CUS_001561,PRJ_0012,PRJ_0012_U058,2025-07-04,540110.7,0.042,517432.36,357162.83,160269.53,2089.96,4.847
TRX_0001727,RES_0001755,CUS_006184,PRJ_0007,PRJ_0007_U035,2024-02-09,399492.81,0.0424,382569.55,311553.69,71015.86,1866.12,5.853
TRX_0001728,RES_0001756,CUS_001968,PRJ_0019,PRJ_0019_U064,2024-04-04,333199.88,0.0399,319892.88,270600.27,49292.61,1240.87,4.655
TRX_0001729,RES_0001757,CUS_005068,PRJ_0006,PRJ_0006_U099,2023-06-08,509470.63,0.0377,490242.86,366928.37,123314.49,2560.8,6.268
TRX_0001730,RES_0001758,CUS_001113,PRJ_0017,PRJ_0017_U076,2026-04-19,265247.0,0.0174,260642.58,185543.05,75099.54,955.77,4.4
TRX_0001731,RES_0001759,CUS_004397,PRJ_0016,PRJ_0016_U044,2024-05-19,302565.93,0.0321,292840.64,264975.14,27865.5,1131.69,4.637
TRX_0001732,RES_0001760,CUS_003929,PRJ_0026,PRJ_0026_U075,2025-07-29,211887.44,0.0176,208162.64,156557.31,51605.33,983.9,5.672
TRX_0001733,RES_0001761,CUS_005122,PRJ_0024,PRJ_0024_U086,2025-11-05,315506.39,0.0227,308329.05,251261.45,57067.6,1540.19,5.994
TRX_0001734,RES_0001762,CUS_004154,PRJ_0026,PRJ_0026_U022,2024-08-11,268268.75,0.0396,257649.55,192672.76,64976.79,1072.68,4.996
TRX_0001735,RES_0001763,CUS_001922,PRJ_0024,PRJ_0024_U022,2024-09-09,288832.02,0.0363,278349.32,197818.76,80530.55,1532.55,6.607
TRX_0001736,RES_0001764,CUS_001916,PRJ_0007,PRJ_0007_U079,2024-02-18,297563.27,0.0435,284610.33,227359.69,57250.63,1190.04,5.018
TRX_0001737,RES_0001765,CUS_004456,PRJ_0027,PRJ_0027_U081,2025-03-19,247511.19,0.0478,235679.56,204031.0,31648.57,1196.66,6.093
TRX_0001738,RES_0001766,CUS_006395,PRJ_0014,PRJ_0014_U006,2026-02-22,227313.11,0.0334,219714.7,175800.09,43914.61,1087.51,5.94
TRX_0001739,RES_0001767,CUS_005831,PRJ_0024,PRJ_0024_U020,2025-05-26,489267.7,0.0401,469665.51,373869.02,95796.49,2240.47,5.724
TRX_0001740,RES_0001768,CUS_006191,PRJ_0017,PRJ_0017_U032,2026-02-22,376493.35,0.0512,357218.35,283377.12,73841.23,1982.46,6.66
TRX_0001741,RES_0001769,CUS_004746,PRJ_0018,PRJ_0018_U017,2026-02-03,317710.68,0.0339,306955.67,262474.19,44481.48,1603.65,6.269
TRX_0001742,RES_0001770,CUS_001510,PRJ_0007,PRJ_0007_U030,2024-05-04,299558.67,0.0351,289058.4,203479.03,85579.37,1232.54,5.117
TRX_0001743,RES_0001771,CUS_005047,PRJ_0017,PRJ_0017_U040,2026-02-11,319616.05,0.0453,305122.26,264363.64,40758.62,1708.1,6.718
TRX_0001744,RES_0001772,CUS_003081,PRJ_0026,PRJ_0026_U019,2024-08-14,182439.99,0.033,176412.9,143138.43,33274.46,795.1,5.408
TRX_0001745,RES_0001773,CUS_002574,PRJ_0012,PRJ_0012_U048,2025-10-27,441926.5,0.0252,430780.08,306194.94,124585.14,1756.89,4.894
TRX_0001746,RES_0001774,CUS_001031,PRJ_0018,PRJ_0018_U061,2026-01-29,732328.03,0.0217,716423.95,608821.12,107602.84,3864.23,6.473
TRX_0001747,RES_0001775,CUS_006026,PRJ_0017,PRJ_0017_U102,2026-05-14,472075.34,0.0387,453783.92,365272.62,88511.3,1723.29,4.557
TRX_0001748,RES_0001776,CUS_004468,PRJ_0019,PRJ_0019_U045,2024-03-11,451754.8,0.0367,435164.13,357912.94,77251.19,1892.87,5.22
TRX_0001749,RES_0001777,CUS_005891,PRJ_0027,PRJ_0027_U027,2025-02-06,204779.93,0.0401,196571.61,146470.65,50100.96,863.55,5.272
TRX_0001750,RES_0001778,CUS_004510,PRJ_0014,PRJ_0014_U101,2025-12-16,318850.71,0.0344,307893.74,229341.32,78552.42,1679.21,6.545
TRX_0001751,RES_0001779,CUS_003212,PRJ_0027,PRJ_0027_U090,2025-03-02,298795.16,0.0284,290322.84,228389.8,61933.04,1515.47,6.264
TRX_0001752,RES_0001780,CUS_001780,PRJ_0024,PRJ_0024_U108,2025-12-07,476045.82,0.024,464635.16,366034.0,98601.16,2502.36,6.463
TRX_0001753,RES_0001781,CUS_004802,PRJ_0019,PRJ_0019_U088,2024-05-08,487473.04,0.03,472869.34,359038.55,113830.79,1990.4,5.051
TRX_0001754,RES_0001782,CUS_000945,PRJ_0004,PRJ_0004_U055,2026-10-01,225368.18,0.0481,214524.09,162252.66,52271.43,1051.8,5.884
TRX_0001755,RES_0001783,CUS_002914,PRJ_0004,PRJ_0004_U049,2026-09-08,281544.8,0.0562,265726.68,215401.11,50325.57,1122.89,5.071
TRX_0001756,RES_0001784,CUS_002908,PRJ_0017,PRJ_0017_U009,2026-04-18,113739.35,0.0564,107318.78,84396.15,22922.64,550.0,6.15
TRX_0001757,RES_0001785,CUS_005048,PRJ_0027,PRJ_0027_U004,2025-04-26,311987.39,0.0437,298366.61,254784.87,43581.74,1140.81,4.588
TRX_0001758,RES_0001786,CUS_003179,PRJ_0018,PRJ_0018_U014,2026-03-11,260839.86,0.0413,250059.99,194551.16,55508.83,1381.61,6.63
TRX_0001759,RES_0001787,CUS_000235,PRJ_0024,PRJ_0024_U023,2022-06-21,443913.35,0.0386,426760.99,332004.98,94756.01,2160.84,6.076
TRX_0001760,RES_0001788,CUS_000600,PRJ_0008,PRJ_0008_U062,2022-09-23,357356.28,0.0379,343829.49,317302.95,26526.55,1223.61,4.271
TRX_0001761,RES_0001789,CUS_003896,PRJ_0012,PRJ_0012_U032,2025-07-12,360069.02,0.037,346746.59,302598.24,44148.35,1653.84,5.724
TRX_0001762,RES_0001790,CUS_006479,PRJ_0027,PRJ_0027_U077,2025-04-27,285164.76,0.0473,271672.81,218484.63,53188.17,1289.21,5.695
TRX_0001763,RES_0001791,CUS_002210,PRJ_0008,PRJ_0008_U007,2025-04-08,367563.14,0.0374,353828.69,279976.66,73852.02,1193.33,4.047
TRX_0001764,RES_0001792,CUS_001710,PRJ_0012,PRJ_0012_U110,2025-05-14,392524.34,0.0369,378044.04,313667.74,64376.29,1523.76,4.837
TRX_0001765,RES_0001793,CUS_004150,PRJ_0011,PRJ_0011_U055,2024-03-01,547908.33,0.0465,522449.7,390586.44,131863.25,2733.03,6.277
TRX_0001766,RES_0001794,CUS_006481,PRJ_0019,PRJ_0019_U034,2024-08-12,284603.98,0.026,277216.58,226061.24,51155.34,1496.5,6.478
TRX_0001767,RES_0001795,CUS_005290,PRJ_0016,PRJ_0016_U014,2024-08-12,396982.09,0.0434,379736.79,334934.52,44802.27,1460.81,4.616
TRX_0001768,RES_0001796,CUS_002806,PRJ_0007,PRJ_0007_U073,2025-06-12,460809.18,0.0509,437359.78,372431.76,64928.02,2028.59,5.566
TRX_0001769,RES_0001797,CUS_002174,PRJ_0024,PRJ_0024_U055,2022-06-25,252262.08,0.0435,241287.8,181068.06,60219.73,1108.18,5.511
TRX_0001770,RES_0001798,CUS_000552,PRJ_0018,PRJ_0018_U022,2026-02-10,467613.81,0.0257,455587.02,411032.59,44554.43,1852.97,4.881
TRX_0001771,RES_0001799,CUS_006037,PRJ_0019,PRJ_0019_U102,2024-07-22,471900.28,0.0341,455823.5,366850.26,88973.24,2126.92,5.599
TRX_0001772,RES_0001800,CUS_000131,PRJ_0011,PRJ_0011_U020,2025-03-14,225962.62,0.0372,217564.07,188227.79,29336.27,804.54,4.438
TRX_0001773,RES_0001801,CUS_004393,PRJ_0008,PRJ_0008_U012,2022-12-29,445492.18,0.0447,425592.3,329434.28,96158.02,1651.58,4.657
TRX_0001774,RES_0001802,CUS_000147,PRJ_0026,PRJ_0026_U043,2025-05-10,365850.21,0.0553,345612.96,264647.72,80965.24,1976.66,6.863
TRX_0001775,RES_0001803,CUS_000708,PRJ_0016,PRJ_0016_U033,2024-07-05,389467.88,0.0287,378302.4,280658.54,97643.86,1515.56,4.807
TRX_0001776,RES_0001804,CUS_000664,PRJ_0018,PRJ_0018_U004,2025-12-18,853564.49,0.0431,816752.71,596751.72,220000.99,3494.72,5.135
TRX_0001777,RES_0001805,CUS_004328,PRJ_0017,PRJ_0017_U091,2026-03-03,296504.75,0.0337,286499.84,229572.61,56927.22,1453.3,6.087
TRX_0001778,RES_0001806,CUS_001219,PRJ_0012,PRJ_0012_U047,2025-02-28,321835.47,0.0261,313420.59,238829.4,74591.19,1642.35,6.288
TRX_0001779,RES_0001807,CUS_001554,PRJ_0014,PRJ_0014_U057,2026-02-11,374671.46,0.0407,359426.22,317172.91,42253.31,1196.46,3.995
TRX_0001780,RES_0001808,CUS_003164,PRJ_0006,PRJ_0006_U043,2023-10-17,365921.37,0.0378,352082.17,257868.08,94214.08,1698.43,5.789
TRX_0001781,RES_0001809,CUS_002291,PRJ_0019,PRJ_0019_U042,2025-11-11,295247.21,0.0515,280037.75,223959.45,56078.3,1521.95,6.522
TRX_0001782,RES_0001810,CUS_005574,PRJ_0012,PRJ_0012_U024,2025-04-12,506042.22,0.0355,488053.01,363995.45,124057.57,2523.87,6.206
TRX_0001783,RES_0001811,CUS_005963,PRJ_0018,PRJ_0018_U074,2026-05-19,353175.85,0.0466,336702.56,316430.46,20272.1,1714.45,6.11
TRX_0001784,RES_0001812,CUS_001842,PRJ_0024,PRJ_0024_U046,2022-06-25,297201.96,0.0416,284849.21,228875.04,55974.17,1411.3,5.945
TRX_0001785,RES_0001813,CUS_004586,PRJ_0014,PRJ_0014_U082,2026-04-30,419669.35,0.0385,403504.91,318305.55,85199.36,1495.09,4.446
TRX_0001786,RES_0001814,CUS_005382,PRJ_0007,PRJ_0007_U050,2024-02-01,250052.46,0.0465,238423.88,174602.5,63821.38,1288.84,6.487
TRX_0001787,RES_0001815,CUS_003150,PRJ_0016,PRJ_0016_U058,2025-08-18,215609.82,0.0443,206050.3,160040.15,46010.15,729.59,4.249
TRX_0001788,RES_0001816,CUS_002470,PRJ_0012,PRJ_0012_U053,2025-05-14,245115.67,0.0449,234105.81,200260.26,33845.56,781.99,4.008
TRX_0001789,RES_0001817,CUS_002681,PRJ_0019,PRJ_0019_U076,2024-12-08,497541.86,0.0383,478500.55,351350.86,127149.69,1778.15,4.459
TRX_0001790,RES_0001818,CUS_004205,PRJ_0024,PRJ_0024_U018,2022-08-26,323890.51,0.0294,314359.65,267440.6,46919.05,1676.81,6.401
TRX_0001791,RES_0001819,CUS_004985,PRJ_0017,PRJ_0017_U038,2026-04-05,213593.94,0.0282,207562.77,170035.19,37527.57,752.78,4.352
TRX_0001792,RES_0001820,CUS_003792,PRJ_0007,PRJ_0007_U032,2023-12-05,238771.55,0.0491,227054.95,176664.23,50390.72,982.14,5.191
TRX_0001793,RES_0001822,CUS_002275,PRJ_0016,PRJ_0016_U056,2024-07-25,263251.64,0.0289,255634.33,204635.79,50998.54,858.1,4.028
TRX_0001794,RES_0001823,CUS_000772,PRJ_0006,PRJ_0006_U068,2023-07-16,305943.1,0.0437,292569.52,210140.55,82428.97,1529.69,6.274
TRX_0001795,RES_0001824,CUS_006386,PRJ_0006,PRJ_0006_U017,2023-09-20,334857.32,0.036,322792.62,234741.95,88050.67,1423.94,5.294
TRX_0001796,RES_0001825,CUS_005385,PRJ_0006,PRJ_0006_U035,2024-06-27,362587.01,0.019,355694.59,242555.53,113139.06,1472.35,4.967
TRX_0001797,RES_0001826,CUS_002222,PRJ_0026,PRJ_0026_U013,2025-11-11,155254.59,0.058,146250.05,121809.94,24440.1,709.16,5.819
TRX_0001798,RES_0001827,CUS_004352,PRJ_0026,PRJ_0026_U062,2025-06-07,359862.67,0.0414,344964.91,299378.4,45586.51,1271.36,4.423
TRX_0001799,RES_0001828,CUS_005684,PRJ_0016,PRJ_0016_U017,2024-09-12,259640.68,0.0458,247753.43,173515.12,74238.31,1205.3,5.838
TRX_0001800,RES_0001829,CUS_005743,PRJ_0014,PRJ_0014_U093,2026-05-29,194255.46,0.051,184342.41,146634.66,37707.75,909.81,5.923
TRX_0001801,RES_0001830,CUS_003370,PRJ_0004,PRJ_0004_U089,2026-10-25,294871.14,0.0258,287276.58,205918.26,81358.32,1314.48,5.491
TRX_0001802,RES_0001831,CUS_000650,PRJ_0014,PRJ_0014_U018,2026-05-18,356064.74,0.0378,342588.85,214525.87,128062.98,1272.52,4.457
TRX_0001803,RES_0001832,CUS_003961,PRJ_0017,PRJ_0017_U081,2026-05-07,262594.28,0.0607,246648.8,212580.41,34068.39,1267.77,6.168
TRX_0001804,RES_0001833,CUS_000213,PRJ_0007,PRJ_0007_U008,2023-12-08,748388.46,0.0449,714811.08,569643.97,145167.1,3092.53,5.192
TRX_0001805,RES_0001834,CUS_001920,PRJ_0017,PRJ_0017_U029,2026-01-09,281126.97,0.0281,273228.85,200571.71,72657.14,1365.2,5.996
TRX_0001806,RES_0001835,CUS_002606,PRJ_0017,PRJ_0017_U063,2026-03-24,221683.88,0.0478,211086.83,182592.94,28493.89,1021.89,5.809
TRX_0001807,RES_0001836,CUS_000860,PRJ_0027,PRJ_0027_U069,2025-04-03,261278.2,0.047,249004.42,221200.31,27804.11,1066.38,5.139
TRX_0001808,RES_0001837,CUS_001230,PRJ_0019,PRJ_0019_U050,2025-02-15,482638.77,0.0378,464402.01,383895.11,80506.9,1972.72,5.097
TRX_0001809,RES_0001838,CUS_002142,PRJ_0027,PRJ_0027_U068,2025-03-20,318170.7,0.0548,300720.36,265183.76,35536.6,1667.34,6.653
TRX_0001810,RES_0001839,CUS_003588,PRJ_0007,PRJ_0007_U009,2025-06-29,526766.9,0.0335,509109.99,373838.83,135271.16,2508.47,5.913
TRX_0001811,RES_0001840,CUS_002275,PRJ_0004,PRJ_0004_U110,2026-08-09,371209.56,0.0413,355894.01,300239.98,55654.03,1685.32,5.683
TRX_0001812,RES_0001841,CUS_002738,PRJ_0011,PRJ_0011_U103,2026-01-23,316249.41,0.0428,302715.72,268661.25,34054.47,1455.92,5.771
TRX_0001813,RES_0001842,CUS_004915,PRJ_0008,PRJ_0008_U102,2022-10-04,358352.78,0.0415,343463.53,272704.74,70758.79,1794.54,6.27
TRX_0001814,RES_0001843,CUS_000752,PRJ_0008,PRJ_0008_U096,2025-07-23,422755.16,0.0204,414134.72,294869.03,119265.69,1588.81,4.604
TRX_0001815,RES_0001844,CUS_004635,PRJ_0004,PRJ_0004_U014,2026-07-14,412506.69,0.0228,403109.69,323813.41,79296.29,1872.71,5.575
TRX_0001816,RES_0001845,CUS_001174,PRJ_0008,PRJ_0008_U049,2022-09-02,459907.6,0.0385,442189.66,387481.85,54707.81,2350.28,6.378
TRX_0001817,RES_0001846,CUS_006175,PRJ_0026,PRJ_0026_U006,2025-02-03,363972.59,0.0664,339797.56,249121.12,90676.44,1720.77,6.077
TRX_0001818,RES_0001848,CUS_000650,PRJ_0016,PRJ_0016_U051,2025-08-16,275603.35,0.0383,265057.28,224087.05,40970.23,1174.32,5.317
TRX_0001819,RES_0001849,CUS_001528,PRJ_0007,PRJ_0007_U004,2024-03-27,525986.7,0.0504,499492.82,338099.42,161393.4,2314.24,5.56
TRX_0001820,RES_0001850,CUS_005218,PRJ_0014,PRJ_0014_U076,2026-02-18,383381.6,0.0429,366928.42,270831.69,96096.73,1492.14,4.88
TRX_0001821,RES_0001851,CUS_005251,PRJ_0011,PRJ_0011_U006,2025-11-24,260427.23,0.0308,252410.82,193354.33,59056.49,914.32,4.347
TRX_0001822,RES_0001852,CUS_005782,PRJ_0007,PRJ_0007_U062,2024-05-20,507404.76,0.0158,499363.01,328524.43,170838.59,2210.0,5.311
TRX_0001823,RES_0001853,CUS_005712,PRJ_0004,PRJ_0004_U076,2026-08-06,294643.45,0.0426,282084.91,191111.38,90973.53,1156.04,4.918
TRX_0001824,RES_0001854,CUS_002058,PRJ_0006,PRJ_0006_U114,2025-04-15,508747.12,0.0385,489155.53,325198.73,163956.8,1841.9,4.519
TRX_0001825,RES_0001855,CUS_005503,PRJ_0018,PRJ_0018_U028,2026-01-09,729932.29,0.0531,691167.7,501174.91,189992.79,2913.54,5.058
TRX_0001826,RES_0001856,CUS_003768,PRJ_0018,PRJ_0018_U043,2026-01-26,369218.75,0.0388,354883.82,298339.26,56544.56,1636.41,5.533
TRX_0001827,RES_0001857,CUS_003495,PRJ_0027,PRJ_0027_U019,2025-04-30,186260.37,0.0403,178755.02,135815.56,42939.46,707.16,4.747
TRX_0001828,RES_0001858,CUS_003476,PRJ_0017,PRJ_0017_U082,2026-02-01,126405.95,0.0417,121132.1,107318.94,13813.16,664.64,6.584
TRX_0001829,RES_0001859,CUS_004588,PRJ_0024,PRJ_0024_U060,2023-08-25,474523.7,0.0206,464740.11,374616.92,90123.19,2426.96,6.267
TRX_0001830,RES_0001860,CUS_003297,PRJ_0017,PRJ_0017_U012,2026-06-02,269630.64,0.0567,254347.31,190864.56,63482.75,892.67,4.212
TRX_0001831,RES_0001861,CUS_000330,PRJ_0006,PRJ_0006_U027,2023-09-07,341478.71,0.0564,322209.47,271365.07,50844.4,1471.14,5.479
TRX_0001832,RES_0001862,CUS_003673,PRJ_0016,PRJ_0016_U092,2024-06-05,364415.02,0.0372,350876.97,287038.45,63838.52,1898.06,6.491
TRX_0001833,RES_0001863,CUS_006345,PRJ_0011,PRJ_0011_U105,2024-02-25,500241.61,0.0274,486511.83,408856.47,77655.36,2255.92,5.564
TRX_0001834,RES_0001864,CUS_005124,PRJ_0011,PRJ_0011_U046,2024-10-12,370103.76,0.0408,355012.35,312506.61,42505.74,1563.21,5.284
TRX_0001835,RES_0001865,CUS_003188,PRJ_0016,PRJ_0016_U070,2024-05-04,340180.93,0.0289,330355.83,263836.57,66519.26,1640.93,5.961
TRX_0001836,RES_0001866,CUS_001630,PRJ_0011,PRJ_0011_U062,2024-01-07,380510.2,0.0226,371922.67,261554.93,110367.74,1305.28,4.211
TRX_0001837,RES_0001867,CUS_003098,PRJ_0024,PRJ_0024_U027,2024-07-07,341131.82,0.0516,323537.84,271431.98,52105.86,1378.77,5.114
TRX_0001838,RES_0001868,CUS_000709,PRJ_0026,PRJ_0026_U002,2024-08-11,263411.67,0.0408,252667.76,209657.26,43010.5,1151.19,5.467
TRX_0001839,RES_0001869,CUS_003884,PRJ_0019,PRJ_0019_U029,2024-06-12,398244.58,0.0335,384918.93,270942.41,113976.51,2091.17,6.519
TRX_0001840,RES_0001870,CUS_004223,PRJ_0019,PRJ_0019_U083,2025-08-11,432332.89,0.0477,411700.95,335528.1,76172.84,2151.8,6.272
TRX_0001841,RES_0001871,CUS_001476,PRJ_0019,PRJ_0019_U074,2024-04-21,534185.54,0.0482,508453.68,359178.86,149274.82,2783.08,6.568
TRX_0001842,RES_0001872,CUS_003592,PRJ_0011,PRJ_0011_U013,2023-10-25,253798.42,0.0407,243460.37,224731.35,18729.02,1233.11,6.078
TRX_0001843,RES_0001873,CUS_003328,PRJ_0007,PRJ_0007_U025,2025-01-15,388347.19,0.0183,381231.23,300013.63,81217.61,1760.76,5.542
TRX_0001844,RES_0001874,CUS_003100,PRJ_0018,PRJ_0018_U035,2025-12-21,270066.68,0.0324,261328.15,189611.36,71716.79,1098.7,5.045
TRX_0001845,RES_0001875,CUS_001770,PRJ_0004,PRJ_0004_U027,2026-09-20,247474.97,0.0415,237203.46,172735.66,64467.8,1322.62,6.691
TRX_0001846,RES_0001877,CUS_005514,PRJ_0027,PRJ_0027_U038,2025-05-22,272987.53,0.0402,262014.06,203802.25,58211.81,1156.57,5.297
TRX_0001847,RES_0001878,CUS_003725,PRJ_0014,PRJ_0014_U087,2026-04-14,243565.05,0.0258,237291.23,194593.81,42697.41,862.56,4.362
TRX_0001848,RES_0001879,CUS_004894,PRJ_0011,PRJ_0011_U028,2025-07-31,349749.38,0.0345,337668.42,274546.18,63122.24,1747.73,6.211
TRX_0001849,RES_0001880,CUS_000221,PRJ_0019,PRJ_0019_U027,2024-06-07,327478.89,0.0211,320560.51,240149.71,80410.8,1427.98,5.346
TRX_0001850,RES_0001882,CUS_002648,PRJ_0027,PRJ_0027_U089,2025-07-05,225981.65,0.0389,217189.9,205708.59,11481.31,963.41,5.323
TRX_0001851,RES_0001883,CUS_002157,PRJ_0006,PRJ_0006_U015,2023-10-25,557620.25,0.016,548707.7,369763.81,178943.89,2430.51,5.315
TRX_0001852,RES_0001884,CUS_002297,PRJ_0006,PRJ_0006_U036,2023-09-27,329357.17,0.0309,319185.08,242345.81,76839.27,1046.23,3.933
TRX_0001853,RES_0001885,CUS_002217,PRJ_0014,PRJ_0014_U103,2026-03-29,198129.04,0.0342,191347.76,146950.6,44397.17,844.15,5.294
TRX_0001854,RES_0001886,CUS_001282,PRJ_0017,PRJ_0017_U003,2025-12-30,315403.29,0.041,302460.15,254646.69,47813.47,1450.06,5.753
TRX_0001855,RES_0001887,CUS_005687,PRJ_0024,PRJ_0024_U067,2025-06-23,272518.21,0.0413,261263.73,225064.83,36198.91,1154.98,5.305
TRX_0001856,RES_0001888,CUS_003875,PRJ_0011,PRJ_0011_U053,2025-09-30,484584.31,0.036,467139.06,377058.29,90080.77,1688.63,4.338
TRX_0001857,RES_0001889,CUS_006400,PRJ_0012,PRJ_0012_U056,2025-05-10,353951.08,0.0294,343538.69,286657.97,56880.72,1553.0,5.425
TRX_0001858,RES_0001890,CUS_005751,PRJ_0017,PRJ_0017_U075,2025-12-30,327004.59,0.0388,314311.16,268624.09,45687.08,1132.82,4.325
TRX_0001859,RES_0001891,CUS_001640,PRJ_0004,PRJ_0004_U046,2026-12-12,333260.21,0.0482,317211.71,259733.18,57478.53,1497.57,5.665
TRX_0001860,RES_0001892,CUS_002226,PRJ_0004,PRJ_0004_U116,2026-10-08,271424.53,0.0371,261343.39,202428.6,58914.79,1148.31,5.273
TRX_0001861,RES_0001893,CUS_001479,PRJ_0008,PRJ_0008_U019,2023-02-01,379142.59,0.0294,368005.06,254469.55,113535.51,1947.43,6.35
TRX_0001862,RES_0001894,CUS_001292,PRJ_0026,PRJ_0026_U001,2024-07-23,285205.21,0.0514,270554.14,215147.84,55406.3,1121.03,4.972
TRX_0001863,RES_0001895,CUS_001842,PRJ_0012,PRJ_0012_U046,2025-05-02,391944.69,0.0408,375955.1,311228.28,64726.82,2076.53,6.628
TRX_0001864,RES_0001896,CUS_004853,PRJ_0011,PRJ_0011_U077,2025-03-24,226560.82,0.0367,218242.35,151325.92,66916.43,1060.6,5.832
TRX_0001865,RES_0001897,CUS_001317,PRJ_0019,PRJ_0019_U044,2024-06-02,320537.36,0.0432,306704.37,217556.87,89147.5,1296.89,5.074
TRX_0001866,RES_0001898,CUS_006498,PRJ_0008,PRJ_0008_U047,2025-09-12,233310.44,0.0381,224432.34,172343.52,52088.82,740.65,3.96
TRX_0001867,RES_0001899,CUS_003714,PRJ_0027,PRJ_0027_U052,2025-03-28,377081.24,0.0224,368642.7,237580.2,131062.5,1593.42,5.187
TRX_0001868,RES_0001900,CUS_001652,PRJ_0011,PRJ_0011_U107,2024-04-03,445717.68,0.0375,429004.14,297266.15,131738.0,1693.22,4.736
TRX_0001869,RES_0001901,CUS_000277,PRJ_0027,PRJ_0027_U040,2025-04-22,201987.97,0.038,194303.58,139132.29,55171.29,938.98,5.799
TRX_0001870,RES_0001902,CUS_001780,PRJ_0004,PRJ_0004_U102,2026-11-16,313985.11,0.0377,302161.97,246439.99,55721.99,1190.84,4.729
TRX_0001871,RES_0001903,CUS_004888,PRJ_0026,PRJ_0026_U057,2024-08-25,256060.05,0.0462,244238.13,212978.02,31260.11,1363.84,6.701
TRX_0001872,RES_0001904,CUS_005770,PRJ_0019,PRJ_0019_U047,2024-06-29,488663.6,0.0307,473650.25,366138.21,107512.04,2497.36,6.327
TRX_0001873,RES_0001905,CUS_003279,PRJ_0016,PRJ_0016_U101,2024-05-16,273870.95,0.0413,262558.32,181034.37,81523.95,1273.35,5.82
TRX_0001874,RES_0001906,CUS_004430,PRJ_0008,PRJ_0008_U066,2023-08-09,462633.34,0.0526,438290.66,310799.03,127491.64,1574.93,4.312
TRX_0001875,RES_0001907,CUS_002232,PRJ_0017,PRJ_0017_U010,2026-03-26,398905.04,0.0519,378198.93,323968.26,54230.68,1332.64,4.228
TRX_0001876,RES_0001908,CUS_001649,PRJ_0014,PRJ_0014_U079,2026-03-14,321360.23,0.0177,315668.37,243217.55,72450.83,1535.5,5.837
TRX_0001877,RES_0001909,CUS_003463,PRJ_0004,PRJ_0004_U084,2026-11-15,540721.94,0.0337,522499.05,374658.48,147840.58,2432.75,5.587
TRX_0001878,RES_0001910,CUS_002750,PRJ_0012,PRJ_0012_U113,2025-03-07,301095.08,0.0454,287436.48,210925.45,76511.03,1102.47,4.603
TRX_0001879,RES_0001911,CUS_001122,PRJ_0007,PRJ_0007_U065,2024-02-20,411098.68,0.0319,397981.98,317682.35,80299.63,1945.63,5.866
TRX_0001880,RES_0001912,CUS_004861,PRJ_0016,PRJ_0016_U079,2024-06-23,172535.57,0.036,166322.01,138302.41,28019.6,662.9,4.783
TRX_0001881,RES_0001913,CUS_005590,PRJ_0012,PRJ_0012_U026,2026-01-23,664398.75,0.0169,653170.47,509332.75,143837.73,3343.91,6.143
TRX_0001882,RES_0001914,CUS_002259,PRJ_0004,PRJ_0004_U031,2026-11-23,429600.41,0.0447,410404.57,304073.67,106330.9,2041.27,5.969
TRX_0001883,RES_0001915,CUS_004703,PRJ_0011,PRJ_0011_U080,2024-02-25,223523.96,0.0449,213478.55,191922.33,21556.22,1018.87,5.727
TRX_0001884,RES_0001916,CUS_005881,PRJ_0027,PRJ_0027_U015,2025-05-24,202329.92,0.0385,194543.8,176147.41,18396.4,823.39,5.079
TRX_0001885,RES_0001917,CUS_000168,PRJ_0027,PRJ_0027_U086,2025-04-11,227079.51,0.0364,218807.83,168610.02,50197.8,1018.32,5.585
TRX_0001886,RES_0001918,CUS_002474,PRJ_0004,PRJ_0004_U117,2026-11-13,341974.36,0.0335,330520.07,304260.02,26260.05,1586.99,5.762
TRX_0001887,RES_0001919,CUS_006402,PRJ_0024,PRJ_0024_U088,2022-11-13,360221.02,0.0152,354750.99,244935.97,109815.02,1638.82,5.544
TRX_0001888,RES_0001920,CUS_001095,PRJ_0027,PRJ_0027_U008,2025-05-07,457581.03,0.0252,446059.22,318390.04,127669.18,2209.71,5.945
TRX_0001889,RES_0001921,CUS_001727,PRJ_0016,PRJ_0016_U094,2024-05-19,363537.47,0.0464,346667.8,278139.83,68527.97,1758.66,6.088
TRX_0001890,RES_0001922,CUS_000216,PRJ_0012,PRJ_0012_U002,2025-03-01,396637.7,0.0313,384233.74,300609.68,83624.06,1318.78,4.119
TRX_0001891,RES_0001923,CUS_006289,PRJ_0007,PRJ_0007_U033,2024-04-05,444059.65,0.0356,428255.19,361422.13,66833.06,1477.26,4.139
TRX_0001892,RES_0001924,CUS_005289,PRJ_0027,PRJ_0027_U065,2025-03-03,178995.48,0.023,174880.87,135883.95,38996.92,625.64,4.293
TRX_0001893,RES_0001925,CUS_003702,PRJ_0011,PRJ_0011_U063,2024-01-14,237413.07,0.0361,228843.92,190586.37,38257.55,788.64,4.135
