unit_id,project_id,bedrooms,sqm,floor,has_terrace,has_garage,has_storage,energy_rating,list_price_eur,expected_rent_eur_month,status
PRJ_0011_U070,PRJ_0011,3,97.98,7,0,0,1,D,362069.64,1275.18,available
PRJ_0011_U071,PRJ_0011,4,160.62,11,0,1,1,A,556056.13,2130.08,available
PRJ_0011_U072,PRJ_0011,3,65.0,7,1,1,1,C,244068.19,1048.09,available
PRJ_0011_U073,PRJ_0011,3,87.25,3,0,1,0,C,302276.08,1181.41,available
PRJ_0011_U074,PRJ_0011,2,97.47,7,1,0,1,D,367094.74,1963.44,available
PRJ_0011_U075,PRJ_0011,2,82.35,13,0,1,1,B,298375.46,1263.57,available
PRJ_0011_U076,PRJ_0011,3,121.06,8,1,0,1,C,425030.04,1701.82,available
PRJ_0011_U077,PRJ_0011,1,61.51,8,0,1,0,B,226560.82,1060.6,available
PRJ_0011_U078,PRJ_0011,3,112.7,2,0,1,0,C,419712.63,1943.43,available
PRJ_0011_U079,PRJ_0011,2,106.93,0,1,1,1,B,374960.21,1189.43,available
PRJ_0011_U080,PRJ_0011,2,71.81,2,0,1,0,C,223523.96,1018.87,available
PRJ_0011_U081,PRJ_0011,2,93.75,0,0,1,1,C,334169.79,1241.49,available
PRJ_0011_U082,PRJ_0011,2,98.09,6,0,1,0,B,340352.97,1365.14,available
PRJ_0011_U083,PRJ_0011,2,110.86,12,0,1,1,B,394108.67,1874.36,available
PRJ_0011_U084,PRJ_0011,3,141.1,6,1,1,1,B,538484.63,2380.53,available
PRJ_0011_U085,PRJ_0011,3,128.63,9,0,1,0,C,443476.99,1772.2,available
PRJ_0011_U086,PRJ_0011,2,68.84,11,1,1,0,C,248756.52,881.43,available
PRJ_0011_U087,PRJ_0011,2,70.85,10,1,1,0,C,258196.33,1111.28,available
PRJ_0011_U088,PRJ_0011,3,130.8,9,0,0,1,A,493046.79,1915.61,available
PRJ_0011_U089,PRJ_0011,1,54.79,10,0,1,0,C,193589.62,1010.68,available
PRJ_0011_U090,PRJ_0011,3,116.98,3,1,1,1,C,396436.09,1732.01,available
PRJ_0011_U091,PRJ_0011,3,101.67,5,1,1,0,A,340485.95,1741.61,available
PRJ_0011_U092,PRJ_0011,3,126.03,5,0,1,0,B,434952.36,1759.2,available
PRJ_0011_U093,PRJ_0011,4,104.81,11,1,0,1,B,360544.84,1812.96,available
PRJ_0011_U094,PRJ_0011,3,119.27,5,1,1,1,B,397178.45,1308.26,available
PRJ_0011_U095,PRJ_0011,4,173.66,13,1,1,1,A,665268.68,2552.92,available
PRJ_0011_U096,PRJ_0011,3,141.6,2,1,1,1,B,528985.42,1768.17,available
PRJ_0011_U097,PRJ_0011,2,111.03,2,1,1,1,A,393676.42,1274.68,available
PRJ_0011_U098,PRJ_0011,2,71.51,10,0,0,1,A,254769.58,1333.49,available
PRJ_0011_U099,PRJ_0011,2,73.85,10,1,0,0,B,267999.08,1280.93,available
PRJ_0011_U100,PRJ_0011,2,115.44,9,0,1,1,C,425551.49,1946.12,available
PRJ_0011_U101,PRJ_0011,3,103.28,4,0,1,1,B,370028.89,1615.09,available
PRJ_0011_U102,PRJ_0011,2,84.16,0,0,1,0,B,250875.5,1115.94,available
PRJ_0011_U103,PRJ_0011,2,92.04,4,0,1,1,C,316249.41,1455.92,available
PRJ_0011_U104,PRJ_0011,2,109.23,6,0,1,1,B,401001.18,2015.62,available
PRJ_0011_U105,PRJ_0011,3,149.01,5,0,1,0,A,500241.61,2255.92,available
PRJ_0011_U106,PRJ_0011,3,106.76,12,0,1,0,B,377331.3,1830.42,available
PRJ_0011_U107,PRJ_0011,4,120.05,12,0,1,1,B,445717.68,1693.22,available
PRJ_0011_U108,PRJ_0011,2,106.1,10,0,1,1,C,381210.0,2044.96,available
PRJ_0012_U001,PRJ_0012,2,86.24,0,0,1,1,D,335413.38,1675.56,available
PRJ_0012_U002,PRJ_0012,2,102.54,8,1,0,0,A,396637.7,1318.78,available
PRJ_0012_U003,PRJ_0012,3,124.55,10,0,1,0,B,458408.85,2041.88,available
PRJ_0012_U004,PRJ_0012,4,140.53,13,1,1,1,B,559981.75,2937.85,available
PRJ_0012_U005,PRJ_0012,2,90.89,3,0,1,1,A,334599.53,1357.98,available
PRJ_0012_U006,PRJ_0012,3,120.65,13,1,1,0,D,469941.24,2503.33,available
PRJ_0012_U007,PRJ_0012,2,74.72,9,1,0,1,A,281683.21,1031.86,available
PRJ_0012_U008,PRJ_0012,3,95.18,1,1,1,1,C,346628.65,1180.04,available
PRJ_0012_U009,PRJ_0012,3,122.14,7,1,1,0,C,459595.64,1998.04,available
PRJ_0012_U010,PRJ_0012,3,119.57,1,0,1,1,C,397911.2,2072.31,available
PRJ_0012_U011,PRJ_0012,2,112.44,13,0,0,0,C,423732.71,1638.59,available
PRJ_0012_U012,PRJ_0012,2,89.64,10,0,0,1,C,308586.35,1532.76,available
PRJ_0012_U013,PRJ_0012,3,124.98,12,0,1,1,B,462217.62,1639.65,available
PRJ_0012_U014,PRJ_0012,2,76.95,8,1,1,1,B,308199.99,1492.98,available
PRJ_0012_U015,PRJ_0012,4,158.84,5,1,1,1,C,624665.03,2761.01,available
PRJ_0012_U016,PRJ_0012,2,79.13,5,0,1,0,B,258235.4,919.44,available
PRJ_0012_U017,PRJ_0012,2,91.74,13,0,0,0,B,330245.84,1579.36,available
PRJ_0012_U018,PRJ_0012,2,109.38,2,0,1,0,B,400691.21,1912.35,available
PRJ_0012_U019,PRJ_0012,2,80.98,12,1,1,1,B,314979.67,1362.73,available
PRJ_0012_U020,PRJ_0012,3,168.86,5,0,1,1,B,654856.98,2405.92,available
PRJ_0012_U021,PRJ_0012,2,96.53,8,1,1,1,A,359103.71,1244.05,available
PRJ_0012_U022,PRJ_0012,3,145.17,9,0,1,1,B,487199.4,2592.14,available
PRJ_0012_U023,PRJ_0012,3,138.86,1,1,1,0,A,537704.49,2496.16,available
PRJ_0012_U024,PRJ_0012,3,143.1,2,0,1,1,B,506042.22,2523.87,available
PRJ_0012_U025,PRJ_0012,3,103.08,2,0,1,1,C,341647.0,1617.65,available
PRJ_0012_U026,PRJ_0012,4,179.11,10,0,1,1,B,664398.75,3343.91,available
PRJ_0012_U027,PRJ_0012,3,88.26,1,1,0,0,C,342104.63,1208.41,available
PRJ_0012_U028,PRJ_0012,2,75.86,8,0,1,1,A,265735.35,1138.62,available
PRJ_0012_U029,PRJ_0012,3,134.3,1,1,1,0,A,558183.07,2605.43,available
PRJ_0012_U030,PRJ_0012,4,179.9,10,0,1,0,C,635426.66,2160.0,available
PRJ_0012_U031,PRJ_0012,2,62.63,13,1,0,0,C,236321.87,828.09,available
PRJ_0012_U032,PRJ_0012,3,103.52,5,1,0,1,C,360069.02,1653.84,available
PRJ_0012_U033,PRJ_0012,2,89.0,2,0,0,1,C,317825.38,1627.66,available
PRJ_0012_U034,PRJ_0012,3,106.08,6,1,1,1,C,408779.43,1901.89,available
PRJ_0012_U035,PRJ_0012,1,84.34,9,1,0,0,C,293256.72,952.54,available
PRJ_0012_U036,PRJ_0012,3,177.95,10,0,1,0,C,748691.17,4005.6,available
PRJ_0012_U037,PRJ_0012,2,90.48,8,0,0,0,C,319077.77,1110.57,available
PRJ_0012_U038,PRJ_0012,3,111.48,8,0,0,1,A,398911.85,1471.96,available
PRJ_0012_U039,PRJ_0012,1,46.93,8,1,1,1,A,190905.43,1023.32,available
PRJ_0012_U040,PRJ_0012,3,117.21,3,0,1,0,B,457829.07,2244.05,available
PRJ_0012_U041,PRJ_0012,2,59.71,2,0,1,1,B,229184.13,1208.71,available
PRJ_0012_U042,PRJ_0012,3,118.33,13,1,1,1,C,431507.63,2149.58,available
PRJ_0012_U043,PRJ_0012,2,100.87,8,0,0,0,B,368656.23,1708.01,available
PRJ_0012_U044,PRJ_0012,2,94.57,12,1,1,1,B,332389.99,1265.38,available
PRJ_0012_U045,PRJ_0012,2,102.86,8,0,0,1,C,394396.8,1539.0,available
PRJ_0012_U046,PRJ_0012,4,116.34,6,0,0,1,B,391944.69,2076.53,available
PRJ_0012_U047,PRJ_0012,2,89.67,7,0,1,1,C,321835.47,1642.35,available
PRJ_0012_U048,PRJ_0012,3,119.9,9,0,1,0,A,441926.5,1756.89,available
PRJ_0012_U049,PRJ_0012,1,60.94,2,1,1,1,B,235100.28,941.93,available
PRJ_0012_U050,PRJ_0012,3,144.88,6,1,0,1,B,544711.47,2089.77,available
PRJ_0012_U051,PRJ_0012,2,86.25,10,0,1,1,B,346974.21,1353.36,available
PRJ_0012_U052,PRJ_0012,2,80.92,1,0,1,1,A,304687.72,1554.87,available
PRJ_0012_U053,PRJ_0012,2,66.31,1,0,1,0,B,245115.67,781.99,available
PRJ_0012_U054,PRJ_0012,2,97.11,2,1,0,0,B,332774.36,1380.28,available
PRJ_0012_U055,PRJ_0012,2,80.09,8,0,1,1,B,324894.74,1718.06,available
PRJ_0012_U056,PRJ_0012,2,101.48,3,0,1,1,C,353951.08,1553.0,available
PRJ_0012_U057,PRJ_0012,3,71.44,6,1,0,1,A,295778.75,1236.41,available
PRJ_0012_U058,PRJ_0012,4,134.99,1,0,1,1,B,540110.7,2089.96,available
PRJ_0012_U059,PRJ_0012,2,115.36,3,0,1,1,A,429954.18,1433.02,available
PRJ_0012_U060,PRJ_0012,4,68.84,0,0,1,0,D,259258.81,951.94,available
PRJ_0012_U061,PRJ_0012,2,94.21,11,0,1,1,C,297978.08,1004.25,available
PRJ_0012_U062,PRJ_0012,2,90.07,6,1,1,1,D,346040.01,1194.44,available
PRJ_0012_U063,PRJ_0012,2,76.3,2,0,1,1,D,292536.23,1033.99,available
PRJ_0012_U064,PRJ_0012,2,97.07,7,0,1,0,B,374381.7,1439.96,available
PRJ_0012_U065,PRJ_0012,2,68.91,13,0,1,1,C,241949.38,772.17,available
PRJ_0012_U066,PRJ_0012,3,102.04,11,1,1,0,B,384752.94,2040.92,available
PRJ_0012_U067,PRJ_0012,3,96.65,12,1,1,1,D,327410.78,1128.02,available
PRJ_0012_U068,PRJ_0012,3,112.02,5,0,1,0,B,409458.42,1649.61,available
PRJ_0012_U069,PRJ_0012,2,47.78,5,1,0,0,B,158027.84,813.15,available
PRJ_0012_U070,PRJ_0012,2,78.76,4,1,0,1,D,308228.25,1049.96,available
PRJ_0012_U071,PRJ_0012,3,108.49,4,0,0,1,C,409479.22,1742.24,available
PRJ_0012_U072,PRJ_0012,2,102.54,12,0,0,1,D,367285.64,1861.19,available
PRJ_0012_U073,PRJ_0012,2,89.04,1,1,0,0,A,333595.96,1474.44,available
PRJ_0012_U074,PRJ_0012,2,100.95,11,0,1,0,B,368100.93,1339.87,available
PRJ_0012_U075,PRJ_0012,2,66.37,12,0,0,1,B,246446.72,1188.26,available
PRJ_0012_U076,PRJ_0012,3,122.23,11,0,0,1,B,422720.7,1986.65,available
PRJ_0012_U077,PRJ_0012,1,35.0,8,0,1,1,B,134942.42,550.0,available
PRJ_0012_U078,PRJ_0012,2,78.74,11,0,1,1,B,270262.9,883.98,available
PRJ_0012_U079,PRJ_0012,4,114.38,0,1,1,0,C,386726.66,1231.48,available
PRJ_0012_U080,PRJ_0012,4,141.88,11,1,1,1,B,547058.0,2748.31,available
PRJ_0012_U081,PRJ_0012,2,95.23,7,0,0,1,C,345698.34,1344.83,available
PRJ_0012_U082,PRJ_0012,2,64.26,13,0,1,0,C,240110.99,834.78,available
PRJ_0012_U083,PRJ_0012,3,105.99,1,0,1,0,C,367245.54,1591.42,available
PRJ_0012_U084,PRJ_0012,1,41.52,13,0,1,0,B,167481.96,877.36,available
PRJ_0012_U085,PRJ_0012,2,80.72,8,1,0,1,B,309971.28,987.49,available
PRJ_0012_U086,PRJ_0012,1,57.52,1,1,1,0,A,216551.57,713.1,available
PRJ_0012_U087,PRJ_0012,2,69.7,7,0,0,0,C,254544.57,1044.91,available
PRJ_0012_U088,PRJ_0012,4,133.5,0,1,1,1,B,529140.76,2480.39,available
PRJ_0012_U089,PRJ_0012,3,129.84,1,0,1,1,A,485416.34,2057.14,available
PRJ_0012_U090,PRJ_0012,4,149.21,7,0,1,0,D,562206.08,2915.69,available
PRJ_0012_U091,PRJ_0012,3,104.21,11,0,1,1,C,403994.96,1319.39,available
PRJ_0012_U092,PRJ_0012,3,117.95,1,1,1,0,C,398901.44,1568.47,available
PRJ_0012_U093,PRJ_0012,3,116.87,3,0,0,0,B,373671.38,1478.69,available
PRJ_0012_U094,PRJ_0012,3,101.67,5,1,1,0,D,376949.6,1482.15,available
PRJ_0012_U095,PRJ_0012,2,96.41,7,0,1,0,B,351891.65,1500.45,available
PRJ_0012_U096,PRJ_0012,2,69.65,0,1,0,0,B,261696.04,1294.21,available
PRJ_0012_U097,PRJ_0012,3,124.49,8,0,0,1,D,457212.28,1774.85,available
PRJ_0012_U098,PRJ_0012,2,91.04,6,0,1,1,D,350302.66,1696.08,available
PRJ_0012_U099,PRJ_0012,2,91.05,13,0,0,0,B,308756.35,1079.48,available
PRJ_0012_U100,PRJ_0012,2,97.53,4,0,1,1,A,354213.42,1568.56,available
PRJ_0012_U101,PRJ_0012,3,115.9,6,1,1,0,B,413787.34,1659.54,available
PRJ_0012_U102,PRJ_0012,2,87.88,1,0,1,0,C,320814.46,1405.13,available
PRJ_0012_U103,PRJ_0012,2,80.29,12,0,0,1,C,266911.42,909.93,available
PRJ_0012_U104,PRJ_0012,2,82.51,11,0,0,0,B,303589.34,1612.65,available
PRJ_0012_U105,PRJ_0012,2,69.95,4,1,1,1,A,244599.07,1273.3,available
PRJ_0012_U106,PRJ_0012,4,60.93,6,0,1,0,C,220306.83,1107.27,available
PRJ_0012_U107,PRJ_0012,2,83.07,12,0,0,1,C,318396.0,1647.84,available
PRJ_0012_U108,PRJ_0012,2,74.71,4,0,1,0,B,270583.03,946.15,available
PRJ_0012_U109,PRJ_0012,1,72.06,3,0,1,0,C,236829.89,1018.38,available
PRJ_0012_U110,PRJ_0012,3,107.62,3,1,1,1,D,392524.34,1523.76,available
PRJ_0012_U111,PRJ_0012,3,113.33,9,0,1,1,B,391942.29,2023.71,available
PRJ_0012_U112,PRJ_0012,2,86.56,2,0,1,1,C,287871.86,1034.3,available
PRJ_0012_U113,PRJ_0012,2,79.31,1,1,1,1,C,301095.08,1102.47,available
PRJ_0012_U114,PRJ_0012,3,127.43,2,0,0,1,B,466815.42,2199.53,available
PRJ_0012_U115,PRJ_0012,4,120.31,13,1,1,1,C,477012.17,1605.95,available
PRJ_0012_U116,PRJ_0012,2,74.26,12,0,1,0,C,282001.43,1357.69,available
PRJ_0012_U117,PRJ_0012,2,92.57,13,1,1,1,B,358925.76,1353.13,available
PRJ_0012_U118,PRJ_0012,2,104.7,3,0,1,1,A,375267.84,1746.41,available
PRJ_0012_U119,PRJ_0012,1,44.05,6,0,1,0,C,153671.06,788.49,available
PRJ_0012_U120,PRJ_0012,3,92.86,6,0,1,1,A,339573.53,1541.08,available
PRJ_0012_U121,PRJ_0012,4,136.16,7,0,1,1,A,475485.58,1733.24,available
PRJ_0012_U122,PRJ_0012,4,157.66,0,0,1,0,B,540749.99,1772.19,available
PRJ_0012_U123,PRJ_0012,3,108.36,8,1,1,0,C,416540.81,1360.86,available
PRJ_0012_U124,PRJ_0012,2,71.16,0,0,1,1,D,257060.74,865.39,available
PRJ_0012_U125,PRJ_0012,4,153.91,3,0,1,0,C,635623.81,2842.04,available
PRJ_0012_U126,PRJ_0012,2,70.92,4,0,1,1,C,240359.66,949.46,available
PRJ_0012_U127,PRJ_0012,2,55.63,9,0,0,1,B,202810.23,753.17,available
PRJ_0012_U128,PRJ_0012,3,80.13,12,1,0,0,B,279610.21,1023.4,available
PRJ_0013_U001,PRJ_0013,4,144.38,9,1,0,1,A,481851.77,1853.59,available
PRJ_0013_U002,PRJ_0013,2,80.92,9,1,1,0,B,299646.85,1233.97,available
PRJ_0013_U003,PRJ_0013,3,120.58,0,0,1,1,C,380964.59,1708.33,available
PRJ_0013_U004,PRJ_0013,3,138.31,12,1,0,1,B,466826.1,1635.34,available
PRJ_0013_U005,PRJ_0013,2,83.35,2,1,1,1,A,273262.88,1071.48,available
PRJ_0013_U006,PRJ_0013,3,84.32,11,0,1,0,B,264821.68,1366.28,available
PRJ_0013_U007,PRJ_0013,2,103.18,8,0,1,0,C,321454.04,1362.61,available
PRJ_0013_U008,PRJ_0013,1,47.2,11,0,1,1,A,153339.78,742.32,available
PRJ_0013_U009,PRJ_0013,2,81.43,10,0,0,1,C,262442.15,1117.33,available
PRJ_0013_U010,PRJ_0013,2,132.19,7,0,0,1,C,439195.26,1850.28,available
PRJ_0013_U011,PRJ_0013,2,86.91,10,0,0,0,C,273243.57,1247.63,available
PRJ_0013_U012,PRJ_0013,4,151.34,4,1,0,0,B,462157.65,1733.2,available
PRJ_0013_U013,PRJ_0013,2,66.48,8,0,0,0,C,202470.2,754.95,available
PRJ_0013_U014,PRJ_0013,3,117.65,12,1,1,1,B,364929.85,1967.96,available
PRJ_0013_U015,PRJ_0013,3,126.19,1,0,1,0,D,419038.28,2146.27,available
PRJ_0013_U016,PRJ_0013,1,65.87,4,0,1,1,C,199386.32,962.36,available
PRJ_0013_U017,PRJ_0013,2,91.33,0,0,0,1,A,292127.25,1015.21,available
PRJ_0013_U018,PRJ_0013,4,162.49,7,0,0,1,C,517475.21,1673.86,available
PRJ_0013_U019,PRJ_0013,3,137.07,10,0,0,1,B,437116.93,1556.72,available
PRJ_0013_U020,PRJ_0013,4,132.26,0,0,1,1,B,409066.53,2158.46,available
PRJ_0013_U021,PRJ_0013,2,88.77,7,1,1,0,B,279386.67,1397.86,available
PRJ_0013_U022,PRJ_0013,3,131.55,5,0,0,1,C,381944.3,1659.01,available
PRJ_0013_U023,PRJ_0013,3,115.49,10,1,1,0,C,411102.07,2197.93,available
PRJ_0013_U024,PRJ_0013,4,124.84,3,0,1,0,D,384940.15,1345.93,available
PRJ_0013_U025,PRJ_0013,1,49.2,2,0,1,0,B,159326.63,704.98,available
PRJ_0013_U026,PRJ_0013,4,99.75,1,0,1,1,C,331832.78,1187.6,available
PRJ_0013_U027,PRJ_0013,2,92.98,5,1,0,0,C,284706.64,1097.87,available
PRJ_0013_U028,PRJ_0013,3,100.58,6,0,0,1,C,322635.77,1704.15,available
PRJ_0013_U029,PRJ_0013,3,105.76,12,0,0,1,B,332949.92,1704.8,available
PRJ_0013_U030,PRJ_0013,3,98.82,6,1,1,1,B,309252.52,1050.13,available
PRJ_0013_U031,PRJ_0013,2,71.75,2,0,1,0,C,217950.96,812.55,available
PRJ_0013_U032,PRJ_0013,3,110.18,9,0,0,0,B,351155.95,1581.71,available
PRJ_0013_U033,PRJ_0013,2,97.64,0,1,1,0,B,303349.05,1002.48,available
PRJ_0013_U034,PRJ_0013,2,86.0,4,0,1,0,B,259396.67,1142.48,available
PRJ_0013_U035,PRJ_0013,3,113.27,9,0,0,1,B,352733.55,1580.87,available
PRJ_0013_U036,PRJ_0013,3,109.2,3,1,1,0,A,384674.25,1469.97,available
PRJ_0013_U037,PRJ_0013,2,101.38,8,0,1,0,A,290635.92,1112.03,available
PRJ_0013_U038,PRJ_0013,3,68.79,6,1,0,1,C,229985.31,846.83,available
PRJ_0013_U039,PRJ_0013,2,85.29,13,0,1,0,D,265785.7,1401.21,available
PRJ_0013_U040,PRJ_0013,3,116.42,4,0,1,0,B,345530.19,1396.5,available
PRJ_0013_U041,PRJ_0013,3,126.31,12,0,1,1,A,398736.75,1787.75,available
PRJ_0013_U042,PRJ_0013,3,94.56,8,0,0,1,C,306937.31,1180.24,available
PRJ_0013_U043,PRJ_0013,3,100.84,10,0,1,1,B,334522.8,1588.2,available
PRJ_0013_U044,PRJ_0013,3,110.34,2,0,1,0,D,341447.58,1159.18,available
PRJ_0013_U045,PRJ_0013,2,97.77,0,0,1,1,B,320807.14,1067.6,available
PRJ_0013_U046,PRJ_0013,3,119.52,10,0,0,1,B,399250.37,1932.89,available
PRJ_0013_U047,PRJ_0013,1,61.41,6,0,0,0,B,197897.82,950.24,available
PRJ_0013_U048,PRJ_0013,2,59.03,4,1,1,0,B,182939.04,688.38,available
PRJ_0013_U049,PRJ_0013,3,130.22,12,1,1,0,C,437227.52,1733.84,available
PRJ_0013_U050,PRJ_0013,2,70.88,4,0,0,0,A,218366.53,1161.82,available
PRJ_0013_U051,PRJ_0013,2,72.71,6,0,0,1,C,219093.28,745.23,available
PRJ_0013_U052,PRJ_0013,4,147.83,10,0,0,1,C,427920.7,1531.42,available
PRJ_0013_U053,PRJ_0013,2,74.85,13,0,0,0,C,208308.46,861.2,available
PRJ_0013_U054,PRJ_0013,1,70.96,12,0,1,1,D,227965.72,866.59,available
PRJ_0013_U055,PRJ_0013,2,97.69,9,0,1,1,B,317388.97,1468.54,available
PRJ_0013_U056,PRJ_0013,2,100.49,1,0,1,0,B,289896.5,1368.46,available
PRJ_0013_U057,PRJ_0013,3,105.38,1,0,0,1,C,338326.95,1472.07,available
PRJ_0013_U058,PRJ_0013,3,126.93,9,1,1,0,B,419040.65,1903.22,available
PRJ_0013_U059,PRJ_0013,3,128.19,7,0,1,0,A,431908.55,1788.91,available
PRJ_0013_U060,PRJ_0013,2,96.94,1,1,0,0,B,308665.58,1505.53,available
PRJ_0014_U001,PRJ_0014,2,93.29,9,1,1,1,B,280088.65,947.03,available
PRJ_0014_U002,PRJ_0014,3,105.59,5,1,1,0,C,282146.67,1116.52,available
PRJ_0014_U003,PRJ_0014,2,74.73,9,1,1,1,C,215687.51,1091.96,available
PRJ_0014_U004,PRJ_0014,3,100.58,11,0,0,1,C,305968.83,1567.67,available
PRJ_0014_U005,PRJ_0014,4,110.8,1,1,1,0,B,319195.17,1233.15,available
PRJ_0014_U006,PRJ_0014,2,73.87,10,1,1,1,B,227313.11,1087.51,available
PRJ_0014_U007,PRJ_0014,3,115.43,6,0,1,1,B,322791.21,1441.52,available
PRJ_0014_U008,PRJ_0014,1,59.14,2,0,1,1,B,167855.95,902.96,available
PRJ_0014_U009,PRJ_0014,2,65.39,1,1,0,1,A,176476.67,596.42,available
PRJ_0014_U010,PRJ_0014,2,86.49,4,0,1,1,A,247092.54,1087.06,available
PRJ_0014_U011,PRJ_0014,2,64.86,3,1,0,0,B,188705.83,849.15,available
PRJ_0014_U012,PRJ_0014,2,116.63,1,0,0,0,C,325446.76,1255.87,available
PRJ_0014_U013,PRJ_0014,2,97.51,4,0,0,1,B,259532.54,849.27,available
PRJ_0014_U014,PRJ_0014,2,84.18,11,0,0,1,B,237480.32,779.86,available
PRJ_0014_U015,PRJ_0014,1,71.02,10,1,1,1,C,221314.05,926.71,available
PRJ_0014_U016,PRJ_0014,3,70.91,2,0,0,0,B,192692.21,910.42,available
PRJ_0014_U017,PRJ_0014,1,64.47,9,1,0,1,D,189363.97,897.98,available
PRJ_0014_U018,PRJ_0014,3,107.13,6,1,1,1,C,356064.74,1272.52,available
PRJ_0014_U019,PRJ_0014,4,140.05,10,0,1,0,A,384661.24,1960.66,available
PRJ_0014_U020,PRJ_0014,3,108.68,3,0,1,0,D,320906.06,1288.53,available
PRJ_0014_U021,PRJ_0014,3,88.13,0,0,1,1,C,236040.91,1259.63,available
PRJ_0014_U022,PRJ_0014,3,131.52,4,0,1,1,C,386097.7,1325.29,available
PRJ_0014_U023,PRJ_0014,3,88.53,13,0,0,1,B,263088.87,1328.25,available
PRJ_0014_U024,PRJ_0014,4,147.15,7,0,1,0,B,413519.76,2154.61,available
PRJ_0014_U025,PRJ_0014,4,159.46,0,0,1,1,B,425679.74,2135.93,available
PRJ_0014_U026,PRJ_0014,2,108.26,13,0,1,1,C,285444.69,1423.39,available
PRJ_0014_U027,PRJ_0014,3,124.16,11,0,1,1,B,352000.21,1400.83,available
PRJ_0014_U028,PRJ_0014,3,114.96,7,0,1,1,A,345109.19,1646.75,available
PRJ_0014_U029,PRJ_0014,1,57.89,10,0,0,1,A,157190.06,702.67,available
PRJ_0014_U030,PRJ_0014,3,154.92,2,0,1,0,A,436101.34,1797.5,available
PRJ_0014_U031,PRJ_0014,3,119.82,8,0,0,1,B,318489.93,1720.22,available
PRJ_0014_U032,PRJ_0014,3,108.69,12,1,0,0,B,315661.53,1205.89,available
PRJ_0014_U033,PRJ_0014,2,94.78,6,0,0,0,D,252741.91,1035.29,available
PRJ_0014_U034,PRJ_0014,2,78.0,0,1,1,1,B,229388.39,1192.38,available
PRJ_0014_U035,PRJ_0014,2,65.13,10,1,0,0,B,186615.19,712.3,available
PRJ_0014_U036,PRJ_0014,3,107.49,10,0,0,0,B,285962.41,1003.79,available
PRJ_0014_U037,PRJ_0014,4,130.96,10,0,0,0,B,358249.59,1384.34,available
PRJ_0014_U038,PRJ_0014,4,125.52,9,0,1,0,C,345067.59,1682.25,available
PRJ_0014_U039,PRJ_0014,2,88.58,1,1,1,1,B,244333.02,1246.43,available
PRJ_0014_U040,PRJ_0014,2,102.24,1,1,1,1,D,318209.65,1089.6,available
PRJ_0014_U041,PRJ_0014,3,85.93,11,1,1,0,D,252606.35,1153.28,available
PRJ_0014_U042,PRJ_0014,3,152.37,11,1,0,1,C,404035.52,1795.15,available
PRJ_0014_U043,PRJ_0014,3,68.41,1,1,0,1,C,192047.08,897.14,available
PRJ_0014_U044,PRJ_0014,2,91.04,8,0,1,1,B,278472.39,1302.29,available
PRJ_0014_U045,PRJ_0014,2,102.7,7,1,1,1,C,299817.19,1596.67,available
PRJ_0014_U046,PRJ_0014,3,105.76,4,1,0,0,B,324689.34,1281.34,available
PRJ_0014_U047,PRJ_0014,3,115.73,9,1,1,0,C,331616.14,1273.78,available
PRJ_0014_U048,PRJ_0014,2,88.19,12,0,1,0,A,260711.05,1166.53,available
PRJ_0014_U049,PRJ_0014,4,98.97,11,0,0,1,B,298772.01,1234.78,available
PRJ_0014_U050,PRJ_0014,3,123.29,2,1,0,1,A,365272.4,1546.06,available
PRJ_0014_U051,PRJ_0014,4,136.34,6,1,1,0,C,380092.68,1262.87,available
PRJ_0014_U052,PRJ_0014,2,108.35,13,0,1,1,C,301980.09,1056.99,available
PRJ_0014_U053,PRJ_0014,2,77.55,3,1,1,0,A,238971.94,1259.68,available
PRJ_0014_U054,PRJ_0014,4,125.42,11,0,1,0,B,347137.44,1152.61,available
PRJ_0014_U055,PRJ_0014,4,129.58,6,0,0,1,B,390034.21,1753.01,available
PRJ_0014_U056,PRJ_0014,4,117.83,7,0,0,1,C,330899.01,1609.65,available
PRJ_0014_U057,PRJ_0014,3,132.81,3,0,1,0,A,374671.46,1196.46,available
PRJ_0014_U058,PRJ_0014,2,68.25,12,0,1,1,A,185782.87,681.42,available
PRJ_0014_U059,PRJ_0014,2,75.97,7,0,1,0,C,212417.59,852.87,available
PRJ_0014_U060,PRJ_0014,2,83.13,8,1,1,0,C,237967.83,1024.93,available
PRJ_0014_U061,PRJ_0014,4,144.19,6,1,1,1,C,442526.56,1741.46,available
PRJ_0014_U062,PRJ_0014,2,85.43,1,1,1,0,C,249850.54,1156.04,available
PRJ_0014_U063,PRJ_0014,3,101.38,10,0,0,1,D,297681.3,1094.29,available
PRJ_0014_U064,PRJ_0014,4,124.91,4,0,1,1,B,346351.2,1116.64,available
PRJ_0014_U065,PRJ_0014,4,132.24,3,1,0,0,B,360140.87,1141.72,available
PRJ_0014_U066,PRJ_0014,4,134.8,10,0,1,0,D,392280.14,1547.18,available
PRJ_0014_U067,PRJ_0014,3,108.8,2,1,0,0,A,294769.42,1173.3,available
PRJ_0014_U068,PRJ_0014,2,97.57,9,1,0,0,C,302174.27,1601.83,available
PRJ_0014_U069,PRJ_0014,4,135.24,6,1,1,1,A,408077.88,1333.36,available
PRJ_0014_U070,PRJ_0014,2,86.74,11,0,1,1,B,249581.15,1088.0,available
