snapshot_date,supplier_id,supplier_name,category,risk_profile,annual_volume_eur,orders,incidents,avg_delay_days,dependency_pct,estimated_margin_pct,macro_pressure,demand_pressure,risk_score,risk_tier_rule,reliability_index,behavior_state,forecast_risk_score_90,forecast_risk_level_90,risk_tier
2025-01-01,SUP_0130,SUP_0130,electricidad,watch,1913663.03,28,8.38,3.58,36.28,6.03,0.8778,1.0125,40.8,LOW,44.27,warning,72.64,LOW,MED
2025-01-01,SUP_0131,SUP_0131,logistica,stable,3185846.17,93,2.92,0.0,32.53,26.03,0.8778,1.0125,-2.65,LOW,80.02,stable,14.55,LOW,LOW
2025-01-01,SUP_0132,SUP_0132,acero,fragile,3418411.0,100,0.0,3.36,49.25,13.58,0.8778,1.0125,13.62,LOW,72.89,warning,26.76,LOW,LOW
2025-01-01,SUP_0133,SUP_0133,hormigon,watch,1682751.71,13,5.67,4.45,40.96,21.1,0.8778,1.0125,21.02,LOW,56.98,warning,52.12,LOW,LOW
2025-01-01,SUP_0134,SUP_0134,cemento,stable,1475803.46,37,2.48,8.71,26.52,20.46,0.8778,1.0125,11.97,LOW,66.8,stable,38.2,LOW,LOW
2025-01-01,SUP_0135,SUP_0135,cemento,watch,1544975.6,117,0.95,8.08,75.55,6.8,0.8778,1.0125,42.17,LOW,44.9,warning,78.4,MED,MED
2025-01-01,SUP_0136,SUP_0136,acero,stable,3107367.02,133,0.9,9.23,52.96,20.35,0.8778,1.0125,20.04,LOW,57.22,warning,64.16,LOW,LOW
2025-01-01,SUP_0137,SUP_0137,logistica,fragile,1404041.67,183,2.57,14.0,54.43,13.58,0.8778,1.0125,39.62,LOW,36.48,critical,80.62,MED,MED
2025-01-01,SUP_0138,SUP_0138,electricidad,watch,1969751.76,163,14.75,18.67,38.92,9.6,0.8778,1.0125,80.17,MED,0.0,critical,135.78,HIGH,HIGH
2025-01-01,SUP_0139,SUP_0139,logistica,watch,2344379.17,101,17.86,9.4,65.98,26.87,0.8778,1.0125,70.51,MED,0.0,critical,135.87,HIGH,HIGH
2025-01-01,SUP_0140,SUP_0140,cemento,stable,3782124.62,144,4.21,4.91,16.35,13.98,0.8778,1.0125,13.38,LOW,66.55,warning,29.84,LOW,LOW
2025-01-01,SUP_0141,SUP_0141,cemento,watch,3298286.47,258,6.01,29.65,54.72,12.83,0.8778,1.0125,74.29,MED,0.0,critical,144.24,HIGH,HIGH
2025-01-01,SUP_0142,SUP_0142,acabados,watch,2845807.72,94,6.89,1.95,40.64,10.07,0.8778,1.0125,31.81,LOW,50.97,critical,63.65,LOW,LOW
2025-01-01,SUP_0143,SUP_0143,cemento,fragile,2406532.82,84,9.0,18.26,71.22,11.65,0.8778,1.0125,74.8,MED,0.0,critical,143.2,HIGH,HIGH
2025-01-01,SUP_0144,SUP_0144,cemento,watch,2468411.5,138,7.93,14.51,26.3,13.84,0.8778,1.0125,43.54,LOW,28.15,critical,90.89,MED,MED
2025-01-01,SUP_0145,SUP_0145,acero,watch,2527847.91,105,8.47,6.84,9.8,11.2,0.8778,1.0125,28.89,LOW,48.78,critical,60.62,LOW,LOW
2025-01-01,SUP_0146,SUP_0146,logistica,stable,1636685.45,72,4.03,25.08,6.34,17.73,0.8778,1.0125,34.84,LOW,34.9,warning,62.07,LOW,LOW
2025-01-01,SUP_0147,SUP_0147,fontaneria,stable,1852679.36,73,1.26,5.8,16.22,12.53,0.8778,1.0125,7.24,LOW,78.28,warning,20.36,LOW,LOW
2025-01-01,SUP_0148,SUP_0148,cemento,watch,1777200.45,176,2.73,19.23,34.5,10.98,0.8778,1.0125,41.57,LOW,33.68,critical,73.54,LOW,MED
2025-01-01,SUP_0149,SUP_0149,acabados,stable,1822982.57,116,4.44,7.44,25.5,29.82,0.8778,1.0125,6.12,LOW,62.85,warning,40.92,LOW,LOW
2025-01-01,SUP_0150,SUP_0150,acabados,stable,3319165.91,71,11.27,3.97,39.23,18.55,0.8778,1.0125,38.87,LOW,33.68,critical,75.07,MED,MED
2025-01-01,SUP_0151,SUP_0151,acabados,fragile,2922516.94,122,1.89,14.78,68.19,11.54,0.8778,1.0125,46.98,LOW,32.59,critical,83.37,MED,MED
2025-01-01,SUP_0152,SUP_0152,logistica,fragile,1364675.24,90,5.32,6.02,30.25,1.0,0.8778,1.0125,37.61,LOW,50.7,warning,61.07,LOW,MED
2025-01-01,SUP_0153,SUP_0153,hormigon,stable,2846339.57,89,1.66,5.88,35.59,13.67,0.8778,1.0125,16.13,LOW,67.71,warning,38.73,LOW,LOW
2025-01-01,SUP_0154,SUP_0154,logistica,watch,3091818.38,149,0.39,17.51,30.88,13.88,0.8778,1.0125,27.47,LOW,49.88,warning,55.96,LOW,LOW
2025-01-01,SUP_0155,SUP_0155,acero,stable,2802884.3,47,3.98,11.31,29.23,16.65,0.8778,1.0125,25.43,LOW,52.7,warning,56.06,LOW,LOW
2025-01-01,SUP_0156,SUP_0156,acabados,watch,3352416.38,138,0.0,8.59,50.73,23.29,0.8778,1.0125,12.43,LOW,63.99,warning,40.47,LOW,LOW
2025-01-01,SUP_0157,SUP_0157,fontaneria,stable,1072461.48,189,2.1,10.37,34.08,16.49,0.8778,1.0125,20.71,LOW,55.6,stable,39.19,LOW,LOW
2025-01-01,SUP_0158,SUP_0158,acabados,watch,1334134.73,154,2.84,20.38,30.96,28.11,0.8778,1.0125,24.92,LOW,39.17,warning,64.01,LOW,LOW
2025-01-01,SUP_0159,SUP_0159,fontaneria,watch,2688589.71,52,0.0,31.71,69.25,14.16,0.8778,1.0125,64.57,LOW,8.81,critical,119.85,MED,HIGH
2025-01-01,SUP_0160,SUP_0160,fontaneria,watch,4626818.6,112,1.37,12.78,21.97,15.83,0.8778,1.0125,17.35,LOW,61.25,warning,46.49,LOW,LOW
2025-01-01,SUP_0161,SUP_0161,fontaneria,stable,439114.63,104,1.4,10.93,36.31,21.21,0.8778,1.0125,15.71,LOW,60.52,warning,57.59,LOW,LOW
2025-01-01,SUP_0162,SUP_0162,acabados,fragile,2262256.44,104,3.38,0.79,87.69,12.84,0.8778,1.0125,37.95,LOW,46.81,warning,73.69,LOW,MED
2025-01-01,SUP_0163,SUP_0163,acabados,stable,5079869.7,67,10.01,3.44,35.14,35.15,0.8778,1.0125,15.85,LOW,47.56,warning,54.19,LOW,LOW
2025-01-01,SUP_0164,SUP_0164,cemento,stable,2654923.31,161,4.26,4.85,41.57,1.35,0.8778,1.0125,37.41,LOW,50.21,warning,59.4,LOW,MED
2025-01-01,SUP_0165,SUP_0165,acabados,watch,3584943.38,19,1.78,11.15,42.34,1.79,0.8778,1.0125,39.32,LOW,51.59,warning,61.67,LOW,MED
2025-01-01,SUP_0166,SUP_0166,electricidad,stable,2428470.99,102,2.95,8.84,37.54,16.02,0.8778,1.0125,22.99,LOW,56.16,stable,44.45,LOW,LOW
2025-01-01,SUP_0167,SUP_0167,acero,fragile,2749940.96,68,6.01,7.65,47.94,15.11,0.8778,1.0125,35.97,LOW,42.34,critical,77.32,MED,LOW
2025-01-01,SUP_0168,SUP_0168,electricidad,fragile,1102247.55,81,3.44,29.1,36.31,21.07,0.8778,1.0125,49.25,LOW,16.62,critical,102.67,MED,MED
2025-01-01,SUP_0169,SUP_0169,logistica,stable,267346.56,45,2.28,5.96,22.0,21.8,0.8778,1.0125,3.87,LOW,75.35,warning,32.83,LOW,LOW
2025-01-01,SUP_0170,SUP_0170,logistica,fragile,4580070.41,191,7.33,17.82,60.69,9.5,0.8778,1.0125,66.54,LOW,5.32,critical,116.56,MED,HIGH
2025-01-01,SUP_0171,SUP_0171,acabados,stable,1765083.26,67,5.39,6.68,16.28,27.85,0.8778,1.0125,5.65,LOW,65.52,stable,29.91,LOW,LOW
2025-01-01,SUP_0172,SUP_0172,electricidad,watch,3095730.2,198,8.14,12.45,47.24,20.55,0.8778,1.0125,43.8,LOW,22.52,critical,93.87,MED,MED
2025-01-01,SUP_0173,SUP_0173,acabados,stable,1413083.32,23,1.78,5.54,34.38,22.71,0.8778,1.0125,6.4,LOW,73.6,stable,19.05,LOW,LOW
2025-01-01,SUP_0174,SUP_0174,acero,fragile,1850488.72,113,1.43,18.83,64.26,11.17,0.8778,1.0125,50.27,LOW,28.25,critical,87.49,MED,MED
2025-01-01,SUP_0175,SUP_0175,fontaneria,stable,2719248.65,133,1.24,10.3,26.69,17.08,0.8778,1.0125,14.09,LOW,64.41,warning,37.98,LOW,LOW
2025-01-01,SUP_0176,SUP_0176,fontaneria,stable,2194406.7,33,3.78,17.69,35.92,11.51,0.8778,1.0125,42.52,LOW,36.37,critical,76.31,MED,MED
2025-01-01,SUP_0177,SUP_0177,hormigon,stable,4300950.09,95,3.04,10.76,27.96,21.07,0.8778,1.0125,16.78,LOW,58.26,warning,41.09,LOW,LOW
2025-01-01,SUP_0178,SUP_0178,hormigon,fragile,3732900.61,102,0.98,15.52,91.22,9.59,0.8778,1.0125,57.69,LOW,24.29,critical,99.93,MED,HIGH
2025-01-01,SUP_0179,SUP_0179,cemento,fragile,1992296.71,139,0.76,7.02,13.4,10.22,0.8778,1.0125,8.61,LOW,76.32,warning,23.49,LOW,LOW
2025-01-01,SUP_0180,SUP_0180,cemento,watch,2477932.62,95,8.48,13.96,36.3,25.23,0.8778,1.0125,37.48,LOW,27.81,critical,86.83,MED,MED
2025-01-01,SUP_0181,SUP_0181,electricidad,fragile,3326455.26,82,5.53,21.8,8.08,1.06,0.8778,1.0125,51.87,LOW,28.55,critical,86.74,MED,MED
2025-01-01,SUP_0182,SUP_0182,electricidad,fragile,2220676.83,169,2.83,20.83,16.58,6.37,0.8778,1.0125,40.83,LOW,36.73,warning,77.06,MED,MED
2025-01-01,SUP_0183,SUP_0183,hormigon,watch,1957542.85,163,3.38,11.97,76.72,5.89,0.8778,1.0125,56.73,LOW,25.18,critical,101.6,MED,HIGH
2025-01-01,SUP_0184,SUP_0184,acero,stable,4888784.41,11,10.32,12.43,29.27,10.2,0.8778,1.0125,52.57,LOW,23.95,critical,97.14,MED,MED
2025-01-01,SUP_0185,SUP_0185,fontaneria,watch,4230845.39,76,0.0,16.37,26.48,11.1,0.8778,1.0125,25.37,LOW,56.95,warning,52.08,LOW,LOW
2025-01-01,SUP_0186,SUP_0186,hormigon,watch,1423250.73,108,1.94,15.59,14.29,5.31,0.8778,1.0125,30.33,LOW,53.24,warning,54.51,LOW,LOW
2025-01-01,SUP_0187,SUP_0187,acero,stable,2983428.47,14,2.75,7.89,4.81,10.61,0.8778,1.0125,11.63,LOW,74.37,stable,35.07,LOW,LOW
2025-01-01,SUP_0188,SUP_0188,acero,stable,3568538.2,76,9.45,10.05,27.96,6.98,0.8778,1.0125,49.03,LOW,29.68,warning,84.45,MED,MED
2025-01-01,SUP_0189,SUP_0189,electricidad,watch,3758852.21,111,2.81,13.48,84.47,20.11,0.8778,1.0125,46.55,LOW,27.51,critical,98.72,MED,MED
2025-01-01,SUP_0190,SUP_0190,acero,stable,4489815.06,55,5.43,0.0,41.61,39.07,0.8778,1.0125,-4.05,LOW,71.58,stable,14.95,LOW,LOW
2025-01-01,SUP_0191,SUP_0191,acabados,fragile,2212906.93,65,3.91,15.94,50.66,7.34,0.8778,1.0125,51.1,LOW,30.29,critical,102.01,MED,MED
2025-01-01,SUP_0192,SUP_0192,acero,stable,2071099.0,32,1.4,0.0,46.0,10.96,0.8778,1.0125,13.95,LOW,76.57,stable,28.94,LOW,LOW
2025-01-01,SUP_0193,SUP_0193,electricidad,stable,3385640.04,84,3.62,1.58,10.64,7.37,0.8778,1.0125,10.66,LOW,77.63,stable,15.65,LOW,LOW
2025-01-01,SUP_0194,SUP_0194,acero,fragile,3215126.38,222,9.36,10.23,37.48,1.99,0.8778,1.0125,58.3,LOW,19.29,critical,99.69,MED,HIGH
2025-01-01,SUP_0195,SUP_0195,hormigon,stable,2652882.68,83,4.88,14.42,28.38,11.25,0.8778,1.0125,37.78,LOW,40.32,warning,72.95,LOW,MED
2025-01-01,SUP_0196,SUP_0196,fontaneria,stable,3224600.69,124,5.17,3.09,35.05,12.33,0.8778,1.0125,23.57,LOW,57.99,warning,40.75,LOW,LOW
2025-01-01,SUP_0197,SUP_0197,hormigon,watch,2325573.87,17,3.69,10.27,55.9,14.47,0.8778,1.0125,37.16,LOW,44.1,warning,66.23,LOW,LOW
2025-01-01,SUP_0198,SUP_0198,acero,fragile,3229818.52,161,7.03,23.34,72.39,5.22,0.8778,1.0125,83.46,MED,0.0,critical,141.14,HIGH,HIGH
2025-01-01,SUP_0199,SUP_0199,acabados,stable,7903410.22,91,5.59,9.59,31.51,12.33,0.8778,1.0125,33.01,LOW,45.84,warning,74.14,LOW,LOW
2025-01-01,SUP_0200,SUP_0200,logistica,stable,1428931.44,86,2.59,11.51,26.44,19.48,0.8778,1.0125,17.45,LOW,58.96,warning,36.95,LOW,LOW
2025-01-01,SUP_0201,SUP_0201,fontaneria,watch,3436282.21,172,0.84,7.68,59.34,19.08,0.8778,1.0125,21.67,LOW,56.08,warning,59.38,LOW,LOW
2025-01-01,SUP_0202,SUP_0202,logistica,fragile,2080283.19,38,0.0,6.27,81.5,15.68,0.8778,1.0125,30.41,LOW,55.12,warning,59.99,LOW,LOW
2025-01-01,SUP_0203,SUP_0203,acabados,watch,2949644.58,107,7.79,8.16,25.65,9.22,0.8778,1.0125,37.94,LOW,41.0,warning,74.68,LOW,MED
2025-01-01,SUP_0204,SUP_0204,electricidad,stable,2810637.64,84,7.14,9.03,18.76,24.4,0.8778,1.0125,19.02,LOW,50.96,warning,39.6,LOW,LOW
2025-01-01,SUP_0205,SUP_0205,acabados,stable,3438300.59,68,2.61,4.89,34.41,9.25,0.8778,1.0125,21.4,LOW,65.5,warning,36.95,LOW,LOW
2025-01-01,SUP_0206,SUP_0206,acero,stable,4341313.63,72,0.17,11.7,36.8,16.8,0.8778,1.0125,17.84,LOW,63.04,stable,42.54,LOW,LOW
2025-01-01,SUP_0207,SUP_0207,electricidad,stable,3454532.12,67,3.6,6.97,48.15,21.48,0.8778,1.0125,21.42,LOW,55.53,warning,56.31,LOW,LOW
2025-01-01,SUP_0208,SUP_0208,electricidad,watch,4620204.52,85,2.97,3.36,35.35,7.4,0.8778,1.0125,22.45,LOW,65.55,warning,40.31,LOW,LOW
2025-01-01,SUP_0209,SUP_0209,logistica,stable,294818.75,138,6.52,9.94,57.84,16.31,0.8778,1.0125,44.18,LOW,29.59,critical,78.59,MED,MED
2025-01-01,SUP_0210,SUP_0210,acabados,watch,5932801.39,140,9.73,5.2,39.57,14.84,0.8778,1.0125,39.95,LOW,33.89,critical,83.24,MED,MED
2025-01-01,SUP_0211,SUP_0211,electricidad,watch,4010979.24,119,7.08,24.61,45.95,21.02,0.8778,1.0125,57.81,LOW,5.57,critical,116.69,MED,HIGH
2025-01-01,SUP_0212,SUP_0212,fontaneria,watch,4581754.52,138,3.1,19.91,75.83,12.34,0.8778,1.0125,60.95,LOW,13.85,critical,116.21,MED,HIGH
2025-01-01,SUP_0213,SUP_0213,hormigon,stable,1352576.59,56,5.12,12.18,27.43,26.55,0.8778,1.0125,19.42,LOW,50.44,warning,50.45,LOW,LOW
2025-01-01,SUP_0214,SUP_0214,acabados,fragile,2372176.46,195,7.01,7.58,35.32,17.56,0.8778,1.0125,30.73,LOW,41.19,warning,60.94,LOW,LOW
2025-01-01,SUP_0215,SUP_0215,electricidad,watch,3719542.39,37,3.54,7.91,26.49,12.46,0.8778,1.0125,21.94,LOW,61.36,warning,43.73,LOW,LOW
2025-01-01,SUP_0216,SUP_0216,electricidad,watch,3106505.29,195,12.43,4.65,54.21,21.62,0.8778,1.0125,47.05,LOW,18.28,critical,95.46,MED,MED
2025-01-01,SUP_0217,SUP_0217,acabados,stable,3683860.36,94,10.06,5.31,10.41,29.57,0.8778,1.0125,13.26,LOW,51.97,warning,50.18,LOW,LOW
2025-01-01,SUP_0218,SUP_0218,fontaneria,stable,3774618.94,51,9.98,6.21,39.48,39.78,0.8778,1.0125,17.24,LOW,42.28,warning,50.41,LOW,LOW
2025-01-01,SUP_0219,SUP_0219,cemento,fragile,930212.86,171,2.96,19.64,47.02,4.8,0.8778,1.0125,54.7,LOW,24.27,critical,89.96,MED,MED
2025-01-01,SUP_0220,SUP_0220,acero,stable,4545981.0,139,5.47,8.2,49.87,12.32,0.8778,1.0125,38.85,LOW,39.42,warning,69.63,LOW,MED
2025-02-01,SUP_0001,SUP_0001,logistica,watch,2932146.19,150,0.0,7.16,68.92,5.86,0.8808,0.9402,35.89,LOW,52.21,critical,56.32,LOW,LOW
2025-02-01,SUP_0002,SUP_0002,acero,stable,2791643.41,49,1.5,9.94,15.22,33.97,0.8808,0.9402,-7.7,LOW,77.68,stable,16.54,LOW,LOW
2025-02-01,SUP_0003,SUP_0003,cemento,fragile,2548627.01,42,0.61,21.26,63.24,17.78,0.8808,0.9402,44.4,LOW,31.54,critical,90.69,MED,MED
2025-02-01,SUP_0004,SUP_0004,electricidad,watch,1854824.76,88,2.17,3.26,46.76,4.26,0.8808,0.9402,28.2,LOW,62.6,stable,48.87,LOW,LOW
2025-02-01,SUP_0005,SUP_0005,electricidad,stable,2182250.92,114,5.34,12.56,47.88,15.42,0.8808,0.9402,40.99,LOW,33.93,warning,81.84,MED,MED
2025-02-01,SUP_0006,SUP_0006,fontaneria,fragile,4130149.52,133,4.78,23.0,51.87,12.32,0.8808,0.9402,59.87,LOW,11.84,critical,112.3,MED,HIGH
2025-02-01,SUP_0007,SUP_0007,acero,watch,3280932.04,82,5.37,13.43,62.47,20.88,0.8808,0.9402,43.47,LOW,28.42,critical,92.12,MED,MED
2025-02-01,SUP_0008,SUP_0008,logistica,watch,1827700.82,49,3.93,1.39,51.26,14.55,0.8808,0.9402,22.39,LOW,62.05,warning,51.58,LOW,LOW
2025-02-01,SUP_0009,SUP_0009,electricidad,stable,3528815.92,73,7.97,9.96,9.47,5.82,0.8808,0.9402,37.28,LOW,43.81,warning,66.16,LOW,LOW
2025-02-01,SUP_0010,SUP_0010,acero,watch,4410194.28,50,2.35,8.04,44.79,11.59,0.8808,0.9402,27.67,LOW,56.91,warning,58.42,LOW,LOW
2025-02-01,SUP_0011,SUP_0011,logistica,stable,4015582.03,183,4.78,3.19,17.98,15.22,0.8808,0.9402,12.0,LOW,66.25,warning,35.88,LOW,LOW
2025-02-01,SUP_0012,SUP_0012,logistica,fragile,4195677.61,109,6.75,15.18,59.69,9.6,0.8808,0.9402,60.29,LOW,15.86,critical,104.31,MED,HIGH
2025-02-01,SUP_0013,SUP_0013,electricidad,watch,2680288.75,78,4.15,16.05,56.24,33.76,0.8808,0.9402,28.08,LOW,35.45,critical,73.31,LOW,LOW
2025-02-01,SUP_0014,SUP_0014,cemento,fragile,1802063.07,91,7.12,30.89,87.32,23.77,0.8808,0.9402,83.22,MED,0.0,critical,156.22,HIGH,HIGH
2025-02-01,SUP_0015,SUP_0015,fontaneria,stable,1654844.21,64,3.36,3.42,21.53,31.8,0.8808,0.9402,-6.92,LOW,79.26,stable,13.15,LOW,LOW
2025-02-01,SUP_0016,SUP_0016,electricidad,stable,1403411.08,77,11.6,17.54,18.73,23.73,0.8808,0.9402,45.81,LOW,16.08,critical,104.84,MED,MED
2025-02-01,SUP_0017,SUP_0017,hormigon,watch,2242244.28,12,5.14,13.22,40.57,16.29,0.8808,0.9402,37.21,LOW,40.1,critical,76.15,MED,LOW
2025-02-01,SUP_0018,SUP_0018,fontaneria,stable,1583450.89,31,1.63,6.34,10.88,21.52,0.8808,0.9402,-2.22,LOW,82.51,stable,24.59,LOW,LOW
2025-02-01,SUP_0019,SUP_0019,acabados,fragile,2855583.89,23,2.89,8.35,50.21,17.81,0.8808,0.9402,25.98,LOW,54.67,warning,46.46,LOW,LOW
2025-02-01,SUP_0020,SUP_0020,cemento,watch,292490.93,9,2.52,13.5,32.88,17.66,0.8808,0.9402,24.95,LOW,54.02,warning,53.04,LOW,LOW
2025-02-01,SUP_0021,SUP_0021,acabados,watch,1360406.77,46,2.24,10.27,78.67,14.99,0.8808,0.9402,42.54,LOW,38.94,critical,79.93,MED,MED
2025-02-01,SUP_0022,SUP_0022,cemento,stable,2500783.66,150,3.3,3.9,38.93,23.0,0.8808,0.9402,10.25,LOW,65.06,warning,33.14,LOW,LOW
2025-02-01,SUP_0023,SUP_0023,acabados,fragile,1754354.86,96,7.23,13.42,4.09,14.65,0.8808,0.9402,29.01,LOW,44.65,warning,66.8,LOW,LOW
2025-02-01,SUP_0024,SUP_0024,acero,fragile,4095400.01,140,5.12,17.58,69.32,9.02,0.8808,0.9402,63.9,LOW,12.12,critical,112.26,MED,HIGH
2025-02-01,SUP_0025,SUP_0025,cemento,watch,1402461.87,90,6.88,13.09,45.07,20.69,0.8808,0.9402,39.88,LOW,30.55,critical,83.09,MED,MED
2025-02-01,SUP_0026,SUP_0026,logistica,stable,2795074.77,153,0.7,7.16,34.91,33.48,0.8808,0.9402,-4.94,LOW,74.3,stable,2.67,LOW,LOW
2025-02-01,SUP_0027,SUP_0027,hormigon,watch,2573119.52,50,9.86,13.22,59.22,17.19,0.8808,0.9402,58.88,LOW,11.96,critical,105.48,MED,HIGH
2025-02-01,SUP_0028,SUP_0028,fontaneria,stable,3967986.84,81,8.88,6.3,4.96,21.93,0.8808,0.9402,16.39,LOW,54.88,warning,50.52,LOW,LOW
2025-02-01,SUP_0029,SUP_0029,hormigon,stable,6099597.64,85,3.8,11.14,33.62,25.14,0.8808,0.9402,18.12,LOW,53.61,warning,57.08,LOW,LOW
2025-02-01,SUP_0030,SUP_0030,logistica,watch,3244342.59,61,4.0,15.0,53.8,11.34,0.8808,0.9402,47.39,LOW,31.92,critical,91.17,MED,MED
2025-02-01,SUP_0031,SUP_0031,acabados,watch,2454557.86,88,9.6,7.98,13.79,16.25,0.8808,0.9402,30.73,LOW,42.49,warning,62.97,LOW,LOW
2025-02-01,SUP_0032,SUP_0032,acabados,fragile,1855381.02,105,10.68,12.96,95.0,9.32,0.8808,0.9402,84.91,MED,0.0,critical,146.99,HIGH,HIGH
2025-02-01,SUP_0033,SUP_0033,electricidad,stable,3178584.92,76,1.02,7.78,32.79,7.58,0.8808,0.9402,21.91,LOW,65.98,warning,44.07,LOW,LOW
2025-02-01,SUP_0034,SUP_0034,electricidad,stable,3554032.14,63,5.31,6.25,47.68,29.77,0.8808,0.9402,17.0,LOW,53.31,warning,44.25,LOW,LOW
2025-02-01,SUP_0035,SUP_0035,fontaneria,watch,2918449.67,47,5.67,24.66,35.87,9.48,0.8808,0.9402,60.66,LOW,13.78,critical,113.8,MED,HIGH
2025-02-01,SUP_0036,SUP_0036,acabados,stable,2017887.21,112,1.5,9.26,41.09,3.01,0.8808,0.9402,33.87,LOW,54.69,warning,56.19,LOW,LOW
2025-02-01,SUP_0037,SUP_0037,acabados,stable,3758888.57,81,4.68,1.46,36.36,12.13,0.8808,0.9402,20.46,LOW,63.83,stable,49.45,LOW,LOW
2025-02-01,SUP_0038,SUP_0038,cemento,watch,3169466.84,44,1.01,6.62,38.53,9.28,0.8808,0.9402,21.01,LOW,67.31,warning,47.34,LOW,LOW
2025-02-01,SUP_0039,SUP_0039,fontaneria,stable,5156085.62,95,3.59,5.08,33.55,24.73,0.8808,0.9402,8.76,LOW,66.17,stable,33.22,LOW,LOW
2025-02-01,SUP_0040,SUP_0040,cemento,watch,2444401.88,125,8.54,17.18,54.72,14.18,0.8808,0.9402,61.83,LOW,8.07,critical,118.71,MED,HIGH
2025-02-01,SUP_0041,SUP_0041,acero,stable,5929305.81,86,0.0,10.55,15.27,17.66,0.8808,0.9402,5.03,LOW,75.63,warning,28.41,LOW,LOW
2025-02-01,SUP_0042,SUP_0042,acabados,fragile,3575913.15,92,3.48,19.67,66.82,18.73,0.8808,0.9402,51.28,LOW,20.47,critical,99.9,MED,MED
2025-02-01,SUP_0043,SUP_0043,hormigon,watch,3454115.31,127,0.0,7.48,37.61,21.92,0.8808,0.9402,6.22,LOW,71.97,stable,25.69,LOW,LOW
2025-02-01,SUP_0044,SUP_0044,acabados,stable,1874899.84,52,0.02,4.6,33.79,26.11,0.8808,0.9402,-3.94,LOW,83.08,stable,15.35,LOW,LOW
2025-02-01,SUP_0045,SUP_0045,electricidad,fragile,1620915.01,124,5.15,14.92,68.7,17.85,0.8808,0.9402,50.89,LOW,21.16,critical,94.94,MED,MED
2025-02-01,SUP_0046,SUP_0046,hormigon,fragile,3257931.68,46,3.48,16.18,24.12,14.8,0.8808,0.9402,30.78,LOW,46.66,critical,64.74,LOW,LOW
2025-02-01,SUP_0047,SUP_0047,acero,stable,5158921.07,135,3.29,18.66,26.63,1.12,0.8808,0.9402,48.72,LOW,33.89,warning,90.26,MED,MED
2025-02-01,SUP_0048,SUP_0048,electricidad,stable,3492950.33,108,7.38,16.09,43.51,16.44,0.8808,0.9402,49.42,LOW,21.23,critical,98.23,MED,MED
2025-02-01,SUP_0049,SUP_0049,acabados,watch,1368732.95,66,1.28,9.8,37.13,1.2,0.8808,0.9402,34.04,LOW,57.03,warning,43.97,LOW,LOW
2025-02-01,SUP_0050,SUP_0050,fontaneria,stable,1594487.52,20,2.94,5.08,18.49,14.69,0.8808,0.9402,10.06,LOW,74.33,warning,30.72,LOW,LOW
2025-02-01,SUP_0051,SUP_0051,logistica,stable,1412337.99,76,3.85,6.94,41.35,24.55,0.8808,0.9402,16.01,LOW,58.43,warning,49.87,LOW,LOW
2025-02-01,SUP_0052,SUP_0052,logistica,stable,775807.4,28,6.79,4.85,39.32,24.59,0.8808,0.9402,20.75,LOW,53.19,warning,52.24,LOW,LOW
2025-02-01,SUP_0053,SUP_0053,acabados,watch,2423304.12,152,1.19,11.87,44.16,20.57,0.8808,0.9402,20.68,LOW,54.26,warning,58.87,LOW,LOW
2025-02-01,SUP_0054,SUP_0054,fontaneria,watch,5509954.34,155,7.49,5.53,68.61,14.25,0.8808,0.9402,47.38,LOW,28.44,critical,96.87,MED,MED
2025-02-01,SUP_0055,SUP_0055,acero,watch,2341270.44,73,14.01,20.2,56.62,12.52,0.8808,0.9402,85.28,MED,0.0,critical,147.44,HIGH,HIGH
2025-02-01,SUP_0056,SUP_0056,acero,watch,330503.67,98,0.73,12.41,60.78,25.75,0.8808,0.9402,22.39,LOW,51.0,warning,62.84,LOW,LOW
2025-02-01,SUP_0057,SUP_0057,cemento,watch,2519819.09,60,2.15,5.65,56.28,8.29,0.8808,0.9402,31.95,LOW,55.88,warning,56.82,LOW,LOW
2025-02-01,SUP_0058,SUP_0058,acero,watch,2209963.18,57,4.0,8.07,60.04,17.51,0.8808,0.9402,33.62,LOW,45.27,critical,73.44,LOW,LOW
2025-02-01,SUP_0059,SUP_0059,logistica,stable,5840856.41,156,3.09,8.55,32.49,27.81,0.8808,0.9402,8.9,LOW,60.98,stable,29.09,LOW,LOW
2025-02-01,SUP_0060,SUP_0060,acero,stable,1184989.12,87,4.36,8.42,4.8,10.4,0.8808,0.9402,17.47,LOW,64.59,stable,44.3,LOW,LOW
2025-02-01,SUP_0061,SUP_0061,cemento,watch,2335638.4,170,0.7,7.98,54.86,15.94,0.8808,0.9402,22.83,LOW,57.01,warning,42.55,LOW,LOW
2025-02-01,SUP_0062,SUP_0062,fontaneria,watch,3005065.42,77,0.39,6.61,27.51,17.3,0.8808,0.9402,6.16,LOW,76.59,warning,24.46,LOW,LOW
2025-02-01,SUP_0063,SUP_0063,logistica,watch,3583596.3,133,13.05,5.23,42.35,6.6,0.8808,0.9402,59.45,LOW,16.61,critical,97.72,MED,HIGH
2025-02-01,SUP_0064,SUP_0064,logistica,watch,3320692.11,90,3.29,23.52,65.97,18.83,0.8808,0.9402,56.02,LOW,13.98,critical,104.98,MED,HIGH
